TUCASEID,TULINENO,EXLCH,EELCH,EEBRK,EXBRK
20070302071395,3,0,1,1,0
20070302071398,1,0,1,2,0
20070302071398,4,0,1,2,0
20070302071402,2,0,1,2,0
20070302071402,3,0,1,2,0
20070302071404,7,0,1,2,0
20070302071405,3,0,1,2,0
20070302071405,4,0,1,2,0
20070302071412,3,0,1,2,0
20070302071412,4,0,2,2,0
20070302071421,3,0,1,1,0
20070302071421,4,0,1,1,0
20070302071441,3,0,1,2,0
20070302071441,4,0,2,2,0
20070302071441,5,0,1,2,0
20070302071446,3,0,2,2,0
20070302071446,4,0,1,2,0
20070302071446,5,0,1,2,0
20070302071462,3,0,1,2,0
20070302071462,4,0,1,2,0
20070302071468,3,0,1,2,0
20070302071472,4,0,1,2,0
20070302071474,2,0,2,2,0
20070302071474,3,0,1,2,0
20070302071484,3,0,2,2,0
20070302071484,4,0,1,2,0
20070302071486,2,0,1,1,0
20070302071490,3,0,1,2,0
20070302071490,4,0,1,2,0
20070302071490,5,0,1,2,0
20070302071501,3,0,1,2,0
20070302071505,3,0,1,1,0
20070302071505,4,0,1,1,0
20070302071505,5,0,2,2,0
20070302071510,3,0,2,1,0
20070302071510,5,0,2,2,0
20070302071510,6,0,2,2,0
20070302071514,3,0,1,1,0
20070302071514,4,0,1,1,0
20070302071519,2,0,1,2,0
20070302071524,3,0,1,2,0
20070302071533,2,0,1,2,0
20070302071540,3,0,1,2,0
20070302071540,4,0,1,2,0
20070302071548,3,0,1,2,0
20070302071548,4,0,2,2,0
20070302071561,3,0,1,2,0
20070302071561,4,0,1,2,0
20070302071561,5,0,2,2,0
20070302071562,3,0,1,2,0
20070302071562,4,0,1,2,0
20070302071566,4,0,1,2,0
20070302071566,5,0,1,2,0
20070302071571,2,0,1,2,0
20070302071571,3,0,1,2,0
20070302071574,3,0,1,1,0
20070302071606,1,0,1,2,0
20070302071606,4,0,1,2,0
20070302071621,2,0,2,2,0
20070302071621,3,0,1,1,0
20070302071623,2,0,1,2,0
20070302071623,3,0,1,1,0
20070302071623,4,0,1,1,0
20070302071637,3,0,1,2,0
20070302071637,4,0,1,1,0
20070302071638,3,0,1,2,0
20070302071638,4,0,1,2,0
20070302071640,3,0,1,2,0
20070302071640,4,0,1,2,0
20070302071640,5,0,1,2,0
20070302071640,6,0,1,2,0
20070302071640,7,0,1,2,0
20070302071641,3,0,1,2,0
20070302071663,4,41,1,1,41
20070302071671,3,0,1,2,0
20070302071671,4,0,1,2,0
20070302071672,3,0,1,2,0
20070302071672,4,0,1,2,0
20070302071672,5,0,1,2,0
20070302071675,5,0,1,1,0
20070302071686,4,0,1,2,0
20070302071686,5,0,1,2,0
20070302071689,2,0,1,2,0
20070302071691,3,0,1,1,0
20070302071700,3,0,1,2,0
20070302071700,4,0,1,2,0
20070302071724,3,41,1,2,41
20070302071741,3,0,1,1,0
20070302071747,3,0,1,1,0
20070302071752,1,0,1,2,0
20070302071752,5,0,1,2,0
20070302071752,6,0,1,1,0
20070302071769,3,0,1,1,0
20070302071769,4,0,2,2,0
20070302071769,5,0,2,2,0
20070302071771,3,0,1,1,0
20070302071771,4,0,1,1,0
20070302071774,3,0,1,1,0
20070302071774,4,0,1,2,0
20070302071777,3,0,1,1,0
20070302071777,4,0,1,1,0
20070302071777,5,0,2,2,0
20070302071785,4,0,1,2,0
20070302071785,5,0,1,2,0
20070302071785,6,0,2,2,0
20070302071785,7,0,2,2,0
20070302071789,1,0,2,2,0
20070302071789,4,0,1,2,0
20070302071799,3,41,1,2,41
20070302071800,3,0,1,2,0
20070302071800,4,0,1,2,0
20070302071800,5,0,1,2,0
20070302071800,6,0,1,2,0
20070302071803,3,0,1,2,0
20070302071803,4,0,1,2,0
20070302071805,3,0,1,2,0
20070302071805,4,0,2,2,0
20070302071815,3,0,1,1,0
20070302071825,4,0,1,1,0
20070302071827,3,0,1,2,0
20070302071827,4,0,1,2,0
20070302071827,5,0,1,2,0
20070302071827,6,0,2,2,0
20070302071830,5,0,1,2,0
20070302071831,4,0,2,2,0
20070302071831,5,0,1,2,0
20070302071837,3,0,2,2,0
20070302071837,4,0,2,1,0
20070302071840,1,0,1,2,0
20070302071840,5,0,1,2,0
20070302071845,3,0,1,1,0
20070302071848,3,0,1,2,0
20070302071848,4,0,1,2,0
20070302071854,3,0,1,1,0
20070302071854,4,0,1,1,0
20070302071854,5,0,2,2,0
20070302071857,1,0,1,2,0
20070302071857,5,0,1,2,0
20070302071858,4,0,1,1,0
20070302071858,5,0,1,1,0
20070302071858,6,0,1,2,0
20070302071859,3,0,1,2,0
20070302071859,4,0,1,2,0
20070302071880,2,0,2,1,0
20070302071886,3,0,1,2,0
20070302071886,4,0,2,2,0
20070302071909,3,0,1,2,0
20070302071909,4,0,2,2,0
20070302071922,3,0,1,2,0
20070302071922,4,0,1,2,0
20070302071924,2,0,1,1,0
20070302071924,3,0,1,1,0
20070302071926,2,0,1,2,0
20070302071926,3,0,1,1,0
20070302071926,4,0,2,2,0
20070302071942,3,0,1,1,0
20070302071945,3,0,1,1,0
20070302071945,4,0,1,1,0
20070302071950,3,0,1,2,0
20070302071998,1,0,1,2,0
20070302071998,5,0,1,1,0
20070302071998,6,0,1,1,0
20070302071998,7,0,1,1,0
20070302071998,8,0,1,1,0
20070302072006,1,0,1,2,0
20070302072019,1,0,1,2,0
20070302072022,1,0,1,2,0
20070302072023,2,0,1,1,0
20070302072028,4,0,1,2,0
20070302072030,3,0,1,2,0
20070302072030,4,0,2,2,0
20070302072035,3,0,1,2,0
20070302072036,3,0,1,2,0
20070302072036,4,0,2,2,0
20070302072039,2,0,2,2,0
20070302072039,3,0,1,2,0
20070302072039,4,0,1,2,0
20070302072043,3,0,1,1,0
20070302072044,3,0,2,1,0
20070302072058,3,0,1,2,0
20070302072066,3,0,1,2,0
20070302072066,4,0,2,2,0
20070302072070,3,0,1,2,0
20070302072076,3,0,1,2,0
20070302072076,4,0,1,1,0
20070302072076,5,0,1,2,0
20070302072091,3,0,1,1,0
20070302072091,4,0,1,1,0
20070302072091,5,0,1,1,0
20070302072092,3,0,1,1,0
20070302072092,4,0,1,1,0
20070302072092,5,0,1,1,0
20070302072092,6,0,1,1,0
20070302072092,7,0,1,1,0
20070302072093,2,0,1,1,0
20070302072093,3,0,2,2,0
20070302072100,1,0,1,2,0
20070302072100,4,0,2,2,0
20070302072115,1,0,1,1,0
20070302072118,3,0,1,2,0
20070302072119,2,0,1,1,0
20070302072119,3,0,1,1,0
20070302072119,4,0,1,1,0
20070302072120,3,0,2,2,0
20070302072120,4,0,2,2,0
20070302072120,5,0,1,1,0
20070302072124,3,0,2,2,0
20070302072124,4,0,1,1,0
20070302072132,3,41,1,1,41
20070302072132,4,0,1,2,0
20070302072132,5,0,2,2,0
20070302072141,3,0,1,1,0
20070302072141,4,0,1,1,0
20070302072141,5,0,1,1,0
20070302072141,6,0,2,2,0
20070302072144,2,0,1,1,0
20070302072144,3,0,1,1,0
20070302072147,3,0,1,1,0
20070302072161,3,0,1,2,0
20070302072161,4,0,1,2,0
20070302072161,5,0,1,2,0
20070302072191,2,0,1,1,0
20070302072199,5,0,1,2,0
20070302072199,6,0,1,1,0
20070302072209,1,0,2,2,0
20070302072209,6,0,1,2,0
20070302072209,7,0,1,2,0
20070302072209,8,0,1,2,0
20070302072210,1,0,2,2,0
20070302072210,5,0,1,2,0
20070302072220,2,0,1,2,0
20070302072221,3,0,1,2,0
20070302072221,4,0,1,2,0
20070302072236,3,0,1,2,0
20070302072236,4,0,1,2,0
20070302072242,3,0,1,1,0
20070302072250,4,0,1,1,0
20070302072251,3,0,2,2,0
20070302072251,4,0,1,2,0
20070302072254,1,0,1,2,0
20070302072256,3,0,1,2,0
20070302072256,4,0,1,2,0
20070302072256,5,0,2,2,0
20070302072278,3,0,1,1,0
20070302072284,3,0,1,2,0
20070302072292,3,0,2,2,0
20070302072292,4,0,1,2,0
20070302072295,4,0,1,2,0
20070302072301,3,0,1,2,0
20070302072301,4,0,1,2,0
20070302072309,2,0,1,1,0
20070302072309,3,0,1,1,0
20070302072314,2,0,1,2,0
20070302072314,4,0,1,2,0
20070302072316,4,0,1,1,0
20070302072317,3,0,1,2,0
20070302072322,4,0,1,1,0
20070302072323,3,0,1,1,0
20070302072327,3,0,1,2,0
20070302072327,4,0,2,2,0
20070302072332,3,0,1,1,0
20070302072332,4,0,1,1,0
20070302072342,3,0,1,1,0
20070302072342,4,0,1,1,0
20070302072343,3,0,1,2,0
20070302072343,4,0,1,1,0
20070302072345,3,0,1,2,0
20070302072349,4,0,1,2,0
20070302072349,5,0,2,2,0
20070302072349,6,0,2,2,0
20070302072350,2,0,1,2,0
20070302072350,3,0,1,2,0
20070302072356,3,0,1,2,0
20070302072356,4,0,1,2,0
20070302072356,5,0,1,2,0
20070302072366,2,0,1,1,0
20070302072368,3,0,1,2,0
20070302072368,4,0,1,2,0
20070302072388,1,0,1,2,0
20070302072395,3,0,1,2,0
20070302072395,4,0,1,2,0
20070302072399,3,0,1,2,0
20070302072399,4,0,1,2,0
20070302072399,5,0,2,2,0
20070302072399,6,0,2,2,0
20070302072405,3,0,1,2,0
20070302072407,3,0,1,2,0
20070302072407,4,0,1,2,0
20070302072409,3,0,1,2,0
20070302072409,4,0,1,2,0
20070302072409,5,0,1,2,0
20070302072412,2,0,1,1,0
20070302072415,3,0,1,2,0
20070302072421,2,0,1,1,0
20070302072422,1,0,1,2,0
20070302072431,3,0,2,2,0
20070302072431,4,0,2,2,0
20070302072431,5,0,2,2,0
20070302072431,6,0,1,2,0
20070302072431,7,0,1,2,0
20070302072431,8,0,2,2,0
20070302072431,9,0,2,2,0
20070302072443,3,0,1,1,0
20070302072448,4,0,1,2,0
20070302072455,3,0,1,2,0
20070302072455,4,0,2,2,0
20070302072455,5,0,2,2,0
20070302072461,3,0,1,1,0
20070302072461,4,0,1,1,0
20070302072461,5,0,1,1,0
20070302072466,1,0,2,2,0
20070302072466,4,0,1,2,0
20070302072467,3,0,1,2,0
20070302072467,4,0,1,2,0
20070302072467,5,0,2,2,0
20070302072470,1,41,1,2,41
20070302072470,4,0,2,2,0
20070302072470,5,0,1,1,0
20070302072494,3,0,1,2,0
20070302072494,4,0,1,2,0
20070302072499,3,0,1,2,0
20070302072499,4,0,2,2,0
20070302072523,3,0,1,2,0
20070302072526,3,0,1,2,0
20070302072533,2,0,1,2,0
20070302072543,3,0,2,2,0
20070302072543,4,0,1,2,0
20070303070124,4,0,1,2,0
20070303070124,6,0,2,2,0
20070303070547,2,0,1,2,0
20070303070646,4,0,1,2,0
20070303070738,2,0,2,2,0
20070303070738,3,0,1,1,0
20070303070738,4,0,2,2,0
20070303070763,3,0,1,2,0
20070303070763,5,0,2,2,0
20070303071026,1,0,1,2,0
20070303071099,2,0,1,1,0
20070303071116,3,0,1,2,0
20070303071218,3,0,1,2,0
20070303071262,3,0,1,2,0
20070303071262,4,0,1,2,0
20070303071334,3,0,1,1,0
20070303071414,3,0,1,2,0
20070303071414,4,0,1,2,0
20070303071448,3,0,1,1,0
20070303071448,4,0,1,1,0
20070303071448,5,0,2,2,0
20070303071448,6,0,2,2,0
20070303071458,3,0,1,2,0
20070303071458,4,0,1,2,0
20070303071458,5,0,1,2,0
20070303071489,3,0,1,1,0
20070303071540,5,0,1,1,0
20070303071555,3,0,1,1,0
20070303071558,2,0,1,2,0
20070303071613,5,0,1,1,0
20070303071613,6,0,1,1,0
20070303071777,3,0,1,2,0
20070303071825,1,0,1,2,0
20070303071825,4,0,1,2,0
20070303071901,3,41,1,2,41
20070303071901,4,0,1,2,0
20070303071901,5,0,1,1,0
20070303071901,6,0,1,1,0
20070303071971,2,0,1,1,0
20070303071979,2,0,1,1,0
20070303072031,3,0,1,1,0
20070303072051,3,0,2,2,0
20070303072051,4,0,1,2,0
20070303072065,3,0,1,2,0
20070303072065,4,0,1,2,0
20070303072065,5,0,1,2,0
20070303072097,3,0,1,2,0
20070303072182,3,0,1,1,0
20070303072182,4,0,1,1,0
20070303072182,5,0,2,2,0
20070303072246,3,0,1,1,0
20070303072303,3,0,1,2,0
20070303072312,3,0,1,2,0
20070303072425,3,0,1,1,0
20070303072443,3,0,1,2,0
20070303072443,4,0,2,2,0
20070303072488,3,0,1,2,0
20070303072524,3,0,1,2,0
20070303072524,4,0,1,2,0
20070303072524,5,0,2,2,0
20070303072542,3,0,1,1,0
20070303072542,5,0,1,1,0
20070303072545,3,0,1,2,0
20070303072545,4,0,2,2,0
20070312061084,3,0,2,2,0
20070312061084,4,0,2,2,0
20070312061084,5,0,1,2,0
20070312061206,1,41,1,1,41
20070312061206,4,0,1,1,0
20070312061206,5,0,1,1,0
20070312061259,4,0,1,2,0
20070312061259,5,0,1,2,0
20070312061836,2,0,1,1,0
20070312061836,3,0,1,1,0
20070312061836,4,0,1,1,0
20070312061836,5,0,1,1,0
20070312061836,6,0,1,1,0
20070312062264,1,0,1,2,0
20070312062264,4,0,1,1,0
20070401071194,3,0,1,2,0
20070402070134,3,0,2,2,0
20070402070134,4,0,1,2,0
20070402070523,3,0,1,1,0
20070402070523,4,0,1,1,0
20070402070657,3,0,1,1,0
20070402070657,4,0,1,1,0
20070402070657,5,0,1,1,0
20070402070657,6,0,2,2,0
20070402070658,4,0,1,1,0
20070402070658,5,0,1,1,0
20070402070671,2,0,1,1,0
20070402070671,3,0,1,1,0
20070402070739,6,0,1,2,0
20070402070739,7,0,2,1,0
20070402070739,8,0,2,1,0
20070402070774,3,0,1,2,0
20070402070774,4,0,1,2,0
20070402070831,3,0,1,2,0
20070402070831,4,0,1,2,0
20070402070847,4,0,1,2,0
20070402070847,5,0,1,2,0
20070402071010,3,0,1,1,0
20070402071043,3,0,1,1,0
20070402071103,3,0,1,1,0
20070402071103,4,0,2,2,0
20070402071165,1,0,1,1,0
20070402071172,1,0,2,2,0
20070402071172,7,0,1,2,0
20070402071183,1,0,1,2,0
20070402071188,2,41,1,2,41
20070402071211,1,41,1,2,41
20070402071211,5,0,1,2,0
20070402071211,6,0,1,2,0
20070402071211,7,0,1,1,0
20070402071211,8,0,1,1,0
20070402071291,1,0,1,1,0
20070402071291,4,0,1,1,0
20070402071291,5,0,1,1,0
20070402071338,3,0,1,2,0
20070402071338,4,0,1,2,0
20070402071338,5,0,1,2,0
20070402071376,5,0,2,1,0
20070402071400,3,0,1,1,0
20070402071400,4,0,1,1,0
20070402071409,3,0,1,2,0
20070402071409,4,0,1,2,0
20070402071420,3,0,1,1,0
20070402071420,4,0,1,2,0
20070402071435,3,0,1,2,0
20070402071435,4,0,2,2,0
20070402071496,3,0,1,1,0
20070402071496,4,0,1,2,0
20070402071539,3,0,1,2,0
20070402071539,4,0,2,2,0
20070402071539,5,0,2,2,0
20070402071582,4,41,1,1,41
20070402071590,3,0,1,1,0
20070402071590,4,0,1,1,0
20070402071590,5,0,1,1,0
20070402071604,3,0,1,2,0
20070402071604,4,0,1,2,0
20070402071634,3,0,1,2,0
20070402071634,4,0,1,2,0
20070402071634,5,0,1,2,0
20070402071649,4,0,1,2,0
20070402071649,5,0,2,2,0
20070402071761,3,0,1,1,0
20070402071761,4,0,1,1,0
20070402071761,5,0,1,1,0
20070402071761,6,0,1,1,0
20070402071761,7,0,1,1,0
20070402071775,3,0,2,2,0
20070402071775,4,0,1,1,0
20070402071775,5,0,1,1,0
20070402071804,3,0,1,2,0
20070402071804,4,0,2,2,0
20070402071818,2,0,1,2,0
20070402071818,3,0,2,2,0
20070402071818,4,0,2,2,0
20070402071824,5,0,1,2,0
20070402071849,4,0,1,2,0
20070402071849,5,0,1,2,0
20070402071853,3,0,1,1,0
20070402071853,4,0,1,1,0
20070402071862,3,0,1,1,0
20070402071862,4,0,1,1,0
20070402071862,5,0,1,1,0
20070402071869,2,0,1,1,0
20070402071869,3,0,1,1,0
20070402071869,4,0,1,2,0
20070402071869,5,0,2,2,0
20070402071869,6,0,2,2,0
20070402071869,7,0,2,2,0
20070402071930,2,41,1,2,41
20070402071941,3,0,1,2,0
20070402071994,3,0,1,1,0
20070402071994,4,0,1,1,0
20070402072063,3,0,1,1,0
20070402072063,4,0,2,2,0
20070402072065,3,0,1,1,0
20070402072065,4,0,1,1,0
20070402072065,5,0,1,1,0
20070402072073,3,0,1,1,0
20070402072073,4,0,1,1,0
20070402072075,4,0,2,1,0
20070402072075,6,0,2,2,0
20070402072077,3,0,1,2,0
20070402072077,4,0,1,2,0
20070402072077,5,0,1,1,0
20070402072103,4,0,1,1,0
20070402072145,2,0,1,1,0
20070402072283,5,0,1,2,0
20070402072283,6,0,1,2,0
20070402072288,4,0,2,2,0
20070402072288,5,0,1,2,0
20070402072288,6,0,2,2,0
20070402072396,2,0,1,1,0
20070402072396,3,0,1,1,0
20070402072531,2,0,1,1,0
20070402072539,2,0,1,1,0
20070402072539,3,0,1,2,0
20070403070008,2,0,1,2,0
20070403070008,7,0,1,2,0
20070403070008,8,0,1,2,0
20070403070008,9,0,1,2,0
20070403070008,10,0,1,2,0
20070403070008,11,0,1,2,0
20070403070082,3,0,1,2,0
20070403070090,3,0,1,1,0
20070403070099,3,0,1,1,0
20070403070099,4,0,1,1,0
20070403070099,5,0,1,1,0
20070403070112,2,0,1,2,0
20070403070500,3,0,1,2,0
20070403070500,4,0,1,1,0
20070403070503,1,0,1,2,0
20070403070512,3,0,1,2,0
20070403070513,4,0,1,2,0
20070403070513,5,0,2,2,0
20070403070545,1,0,1,2,0
20070403070545,4,0,1,2,0
20070403070550,3,0,1,2,0
20070403070550,4,0,1,2,0
20070403070550,5,0,2,2,0
20070403070577,3,0,1,2,0
20070403070582,3,0,1,2,0
20070403070588,5,0,1,2,0
20070403070588,6,0,2,2,0
20070403070590,1,0,1,2,0
20070403070590,4,0,1,2,0
20070403070590,5,0,1,2,0
20070403070599,1,0,1,1,0
20070403070599,4,0,1,1,0
20070403070610,3,0,1,2,0
20070403070610,4,0,1,2,0
20070403070615,3,0,1,2,0
20070403070615,4,0,1,2,0
20070403070630,4,0,1,2,0
20070403070637,6,0,1,2,0
20070403070637,7,0,1,2,0
20070403070648,3,0,1,1,0
20070403070648,4,0,2,2,0
20070403070648,5,0,2,2,0
20070403070662,3,0,1,2,0
20070403070662,4,0,2,2,0
20070403070682,4,0,1,2,0
20070403070682,7,0,1,2,0
20070403070682,8,0,1,2,0
20070403070687,1,0,1,2,0
20070403070687,4,0,2,2,0
20070403070732,3,0,1,2,0
20070403070732,4,0,1,2,0
20070403070735,3,0,1,2,0
20070403070735,4,0,1,1,0
20070403070737,4,0,1,1,0
20070403070758,3,0,1,1,0
20070403070758,4,0,1,1,0
20070403070758,5,0,2,2,0
20070403070758,6,0,2,2,0
20070403070799,7,0,1,1,0
20070403070810,3,0,1,2,0
20070403070826,1,0,2,2,0
20070403070826,4,0,1,2,0
20070403070832,3,0,1,2,0
20070403070832,4,0,1,2,0
20070403070843,3,0,1,2,0
20070403070843,4,0,2,2,0
20070403070862,1,0,1,2,0
20070403070862,4,0,1,2,0
20070403070873,3,0,1,1,0
20070403070886,3,0,1,2,0
20070403070886,4,0,2,2,0
20070403070908,2,0,1,1,0
20070403070911,3,0,1,2,0
20070403070911,4,0,2,2,0
20070403070911,5,0,2,2,0
20070403070915,2,0,2,2,0
20070403070915,3,0,1,2,0
20070403070915,4,0,1,2,0
20070403070915,6,0,1,1,0
20070403070915,7,0,1,2,0
20070403070915,8,0,1,1,0
20070403070915,9,0,1,2,0
20070403070920,3,0,1,1,0
20070403070920,4,0,2,2,0
20070403070920,5,0,2,2,0
20070403070928,2,0,2,1,0
20070403070948,4,0,1,2,0
20070403070948,5,0,1,2,0
20070403070955,2,0,1,1,0
20070403070955,3,0,1,1,0
20070403070958,3,0,1,1,0
20070403070958,4,0,1,1,0
20070403070961,3,0,1,2,0
20070403070961,4,0,1,2,0
20070403070965,3,0,1,2,0
20070403070965,4,0,1,2,0
20070403070974,1,0,1,1,0
20070403071022,3,0,1,1,0
20070403071025,3,0,1,1,0
20070403071029,3,0,1,2,0
20070403071037,3,0,1,1,0
20070403071037,4,0,2,2,0
20070403071037,5,0,2,2,0
20070403071047,1,0,1,2,0
20070403071081,3,0,1,2,0
20070403071095,2,0,1,2,0
20070403071095,3,0,1,2,0
20070403071096,3,0,1,2,0
20070403071096,4,0,2,2,0
20070403071121,3,0,2,1,0
20070403071121,4,0,1,1,0
20070403071121,5,0,1,1,0
20070403071131,3,0,1,2,0
20070403071131,4,0,1,2,0
20070403071138,4,0,1,2,0
20070403071148,1,0,1,2,0
20070403071161,3,0,1,1,0
20070403071162,3,0,1,2,0
20070403071167,1,0,1,2,0
20070403071167,4,0,1,2,0
20070403071169,1,41,1,2,41
20070403071170,3,0,1,2,0
20070403071170,4,0,1,2,0
20070403071170,5,0,1,2,0
20070403071170,6,0,2,2,0
20070403071180,3,0,2,2,0
20070403071180,4,0,1,1,0
20070403071200,3,41,1,1,41
20070403071201,3,0,1,1,0
20070403071205,1,0,1,1,0
20070403071220,3,0,2,2,0
20070403071220,4,0,1,1,0
20070403071229,3,0,1,1,0
20070403071229,4,0,1,1,0
20070403071229,5,0,2,2,0
20070403071229,6,0,2,2,0
20070403071230,3,0,1,2,0
20070403071235,3,0,1,2,0
20070403071235,4,0,1,2,0
20070403071235,5,0,1,2,0
20070403071247,2,0,1,2,0
20070403071247,3,0,1,1,0
20070403071266,2,0,1,1,0
20070403071266,3,0,1,1,0
20070403071279,5,0,1,2,0
20070403071290,1,0,1,2,0
20070403071298,2,0,1,1,0
20070403071299,3,0,1,2,0
20070403071299,4,0,1,2,0
20070403071305,3,0,1,1,0
20070403071305,4,0,1,1,0
20070403071305,5,0,1,1,0
20070403071315,3,0,1,1,0
20070403071315,4,0,1,2,0
20070403071315,5,0,1,2,0
20070403071316,3,0,1,2,0
20070403071316,4,0,1,2,0
20070403071316,5,0,1,2,0
20070403071321,3,0,1,2,0
20070403071321,4,0,1,2,0
20070403071329,2,0,1,1,0
20070403071331,3,0,2,2,0
20070403071331,4,0,1,1,0
20070403071343,3,0,1,2,0
20070403071343,4,0,1,2,0
20070403071343,5,0,1,2,0
20070403071346,3,0,1,1,0
20070403071350,4,0,1,2,0
20070403071353,2,0,1,1,0
20070403071353,3,0,1,2,0
20070403071357,3,41,1,2,41
20070403071357,4,0,1,1,0
20070403071357,5,0,2,2,0
20070403071357,6,0,2,2,0
20070403071357,7,0,2,2,0
20070403071365,3,0,2,2,0
20070403071365,4,0,1,2,0
20070403071365,5,0,1,2,0
20070403071374,3,0,1,2,0
20070403071374,4,0,1,2,0
20070403071374,5,0,1,2,0
20070403071383,3,0,1,2,0
20070403071383,4,0,1,2,0
20070403071384,3,41,1,2,41
20070403071384,4,0,1,2,0
20070403071384,5,0,2,2,0
20070403071390,3,0,1,2,0
20070403071390,4,0,1,2,0
20070403071394,4,0,1,2,0
20070403071412,3,0,1,1,0
20070403071412,4,0,1,1,0
20070403071416,3,0,1,2,0
20070403071416,4,0,2,2,0
20070403071419,1,0,1,2,0
20070403071440,4,0,1,2,0
20070403071440,5,0,1,2,0
20070403071472,3,0,1,2,0
20070403071472,4,0,1,2,0
20070403071476,2,0,1,2,0
20070403071511,3,0,1,1,0
20070403071511,4,0,1,1,0
20070403071516,3,0,1,1,0
20070403071525,3,0,1,2,0
20070403071525,4,0,1,2,0
20070403071529,3,0,1,2,0
20070403071529,4,0,1,2,0
20070403071529,5,0,1,2,0
20070403071529,6,0,1,2,0
20070403071549,3,0,1,2,0
20070403071549,4,0,1,2,0
20070403071569,2,0,1,2,0
20070403071569,3,0,1,2,0
20070403071569,4,0,1,2,0
20070403071569,5,0,1,1,0
20070403071572,3,0,1,2,0
20070403071572,4,0,2,2,0
20070403071572,5,0,2,2,0
20070403071580,2,0,1,2,0
20070403071580,3,0,1,2,0
20070403071580,4,0,1,2,0
20070403071582,3,0,2,2,0
20070403071582,4,0,1,2,0
20070403071586,2,0,1,2,0
20070403071586,3,0,1,2,0
20070403071606,2,0,1,1,0
20070403071612,4,0,1,2,0
20070403071612,5,0,1,2,0
20070403071618,3,0,1,2,0
20070403071618,4,0,1,2,0
20070403071620,2,0,1,2,0
20070403071627,2,0,1,2,0
20070403071679,1,0,1,2,0
20070403071691,4,0,1,2,0
20070403071691,5,0,1,2,0
20070403071691,7,0,1,2,0
20070403071691,8,0,1,2,0
20070403071722,1,0,2,2,0
20070403071722,4,0,1,2,0
20070403071724,7,0,1,1,0
20070403071726,3,0,1,2,0
20070403071726,4,0,1,2,0
20070403071726,5,0,1,2,0
20070403071726,6,0,1,2,0
20070403071758,3,0,1,2,0
20070403071758,4,0,1,2,0
20070403071774,3,0,1,2,0
20070403071774,4,0,1,2,0
20070403071774,5,0,2,2,0
20070403071774,6,0,2,2,0
20070403071776,3,0,1,2,0
20070403071776,4,0,1,2,0
20070403071783,3,0,1,1,0
20070403071783,4,0,1,1,0
20070403071783,5,0,1,1,0
20070403071783,6,0,2,2,0
20070403071795,3,0,1,2,0
20070403071795,4,0,2,2,0
20070403071800,3,0,1,2,0
20070403071800,4,0,1,2,0
20070403071801,3,41,1,2,41
20070403071820,3,0,1,2,0
20070403071820,4,0,1,2,0
20070403071820,5,0,1,2,0
20070403071820,6,0,1,2,0
20070403071820,7,0,1,2,0
20070403071822,3,0,1,2,0
20070403071822,4,0,1,2,0
20070403071833,4,0,1,2,0
20070403071838,3,0,1,1,0
20070403071853,2,0,2,2,0
20070403071853,3,0,1,1,0
20070403071853,4,0,1,1,0
20070403071853,5,0,2,2,0
20070403071872,2,0,1,2,0
20070403071875,4,0,1,2,0
20070403071888,3,0,2,2,0
20070403071888,4,0,2,2,0
20070403071888,5,0,2,2,0
20070403071888,6,0,2,2,0
20070403071888,7,0,2,2,0
20070403071888,8,0,2,1,0
20070403071888,9,0,2,1,0
20070403071888,10,0,2,1,0
20070403071888,11,0,2,1,0
20070403071893,3,0,1,2,0
20070403071895,4,0,1,2,0
20070403071898,3,0,1,2,0
20070403071898,4,0,1,2,0
20070403071906,3,0,1,1,0
20070403071907,3,0,1,2,0
20070403071907,4,0,2,2,0
20070403071913,1,0,1,2,0
20070403071918,3,0,2,2,0
20070403071918,4,0,1,2,0
20070403071921,1,0,1,1,0
20070403071921,3,0,1,1,0
20070403071929,3,0,1,2,0
20070403071929,4,0,1,2,0
20070403071934,3,0,2,2,0
20070403071934,4,0,1,2,0
20070403071934,5,0,1,2,0
20070403071942,3,0,1,2,0
20070403071942,4,0,1,2,0
20070403071954,3,0,1,2,0
20070403071968,2,0,1,2,0
20070403071968,3,0,2,2,0
20070403071975,2,0,1,2,0
20070403071983,3,0,1,1,0
20070403071983,5,0,2,2,0
20070403071985,1,0,1,2,0
20070403071985,4,0,1,2,0
20070403071985,5,0,1,1,0
20070403071985,6,0,1,1,0
20070403071990,2,0,2,2,0
20070403071990,3,0,1,1,0
20070403071991,1,0,1,2,0
20070403071991,3,0,1,2,0
20070403071993,3,0,1,1,0
20070403071995,6,0,1,1,0
20070403071999,6,0,1,2,0
20070403072008,3,0,1,2,0
20070403072008,4,0,1,2,0
20070403072008,5,0,2,2,0
20070403072010,3,0,1,2,0
20070403072010,4,0,1,2,0
20070403072016,4,0,1,1,0
20070403072016,5,0,1,1,0
20070403072018,3,0,1,2,0
20070403072018,4,0,1,1,0
20070403072025,3,0,1,1,0
20070403072025,4,0,2,2,0
20070403072028,3,0,1,1,0
20070403072028,4,0,1,1,0
20070403072028,5,0,1,1,0
20070403072029,3,0,1,2,0
20070403072033,3,0,2,2,0
20070403072033,6,0,1,1,0
20070403072047,3,0,1,2,0
20070403072053,3,0,1,2,0
20070403072053,4,0,1,1,0
20070403072054,1,0,2,2,0
20070403072054,3,0,1,2,0
20070403072059,2,0,1,1,0
20070403072059,3,0,1,1,0
