TUCASEID,TUACTIVITY_N,EUEATSUM,EUEDUR,EUEDUR24
20150301150592,11,-1,-1,-1
20150301150592,12,-1,-1,-1
20150301150592,13,-1,-1,-1
20150301150592,14,-1,-1,-1
20150301150592,15,-1,-1,-1
20150301150592,16,-1,-1,-1
20150301150592,17,-1,-1,-1
20150301150592,18,-1,-1,-1
20150301150592,19,-1,-1,-1
20150301150592,20,-1,-1,-1
20150301150592,21,-1,-1,-1
20150301150592,22,-1,-1,-1
20150301150592,23,-1,-1,-1
20150301150592,24,-1,-1,-1
20150301150592,25,-1,-1,-1
20150301150592,26,-1,-1,-1
20150301150592,27,-1,-1,-1
20150301150592,28,-1,-1,-1
20150301150592,29,-1,-1,-1
20150301150592,30,-1,-1,-1
20150301150592,31,-1,-1,-1
20150301150639,1,-1,-1,-1
20150301150639,2,-1,-1,-1
20150301150639,3,-1,-1,-1
20150301150639,4,1,15,15
20150301150639,5,-1,-1,-1
20150301150639,6,-1,-1,-1
20150301150639,7,-1,-1,-1
20150301150639,8,-1,-1,-1
20150301150639,9,-1,-1,-1
20150301150639,10,-1,-1,-1
20150301150639,11,-1,-1,-1
20150301150639,12,-1,-1,-1
20150301150639,13,1,20,20
20150301150639,14,-1,-1,-1
20150301150659,1,-1,-1,-1
20150301150659,2,-1,-1,-1
20150301150659,3,1,10,10
20150301150659,4,-1,-1,-1
20150301150659,5,-1,-1,-1
20150301150659,6,-1,-1,-1
20150301150659,7,1,10,10
20150301150659,8,-1,-1,-1
20150301150659,9,-1,-1,-1
20150301150659,10,-1,-1,-1
20150301150659,11,-1,-1,-1
20150301150659,12,-1,-1,-1
20150301150659,13,-1,-1,-1
20150301150659,14,-1,-1,-1
20150301150659,15,-1,-1,-1
20150301150667,1,-1,-1,-1
20150301150667,2,-1,-1,-1
20150301150667,3,-1,-1,-1
20150301150667,4,-1,-1,-1
20150301150667,5,-1,-1,-1
20150301150667,6,-1,-1,-1
20150301150667,7,-1,-1,-1
20150301150667,8,1,10,10
20150301150667,9,-1,-1,-1
20150301150667,10,-1,-1,-1
20150301150667,11,-1,-1,-1
20150301150667,12,-1,-1,-1
20150301150667,13,-1,-1,-1
20150301150667,14,-1,-1,-1
20150301150667,15,-1,-1,-1
20150301150667,16,-1,-1,-1
20150301150667,17,-1,-1,-1
20150301150667,18,-1,-1,-1
20150301150667,19,-1,-1,-1
20150301150667,20,-1,-1,-1
20150301150667,21,-1,-1,-1
20150301150667,22,-1,-1,-1
20150301150667,23,-1,-1,-1
20150301150667,24,-1,-1,-1
20150301150668,1,-1,-1,-1
20150301150668,2,-1,-1,-1
20150301150668,3,-1,-1,-1
20150301150668,4,-1,-1,-1
20150301150668,5,1,10,10
20150301150668,6,-1,-1,-1
20150301150668,7,-1,-1,-1
20150301150668,8,-1,-1,-1
20150301150668,9,-1,-1,-1
20150301150668,10,-1,-1,-1
20150301150675,1,-1,-1,-1
20150301150675,2,-1,-1,-1
20150301150675,3,-1,-1,-1
20150301150675,4,-1,-1,-1
20150301150675,5,-1,-1,-1
20150301150675,6,-1,-1,-1
20150301150675,7,-1,-1,-1
20150301150675,8,-1,-1,-1
20150301150675,9,-1,-1,-1
20150301150675,10,-1,-1,-1
20150301150675,11,-1,-1,-1
20150301150675,12,1,5,5
20150301150675,13,-1,-1,-1
20150301150675,14,-1,-1,-1
20150301150675,15,-1,-1,-1
20150301150675,16,-1,-1,-1
20150301150675,17,-1,-1,-1
20150301150690,1,-1,-1,-1
20150301150690,2,1,10,10
20150301150690,3,-1,-1,-1
20150301150690,4,-1,-1,-1
20150301150690,5,-1,-1,-1
20150301150690,6,-1,-1,-1
20150301150690,7,-1,-1,-1
20150301150690,8,-1,-1,-1
20150301150690,9,-1,-1,-1
20150301150690,10,-1,-1,-1
20150301150690,11,-1,-1,-1
20150301150690,12,-1,-1,-1
20150301150690,13,-1,-1,-1
20150301150690,14,-1,-1,-1
20150301150690,15,-1,-1,-1
20150301150690,16,-1,-1,-1
20150301150690,17,-1,-1,-1
20150301150690,18,-1,-1,-1
20150301150690,19,-1,-1,-1
20150301150690,20,-1,-1,-1
20150301150709,1,-1,-1,-1
20150301150709,2,-1,-1,-1
20150301150709,3,-1,-1,-1
20150301150709,4,1,10,10
20150301150709,5,1,10,10
20150301150709,6,-1,-1,-1
20150301150709,7,-1,-1,-1
20150301150709,8,-1,-1,-1
20150301150709,9,-1,-1,-1
20150301150709,10,-1,-1,-1
20150301150709,11,-1,-1,-1
20150301150709,12,1,15,15
20150301150709,13,-1,-1,-1
20150301150709,14,-1,-1,-1
20150301150780,1,-1,-1,-1
20150301150780,2,-1,-1,-1
20150301150780,3,-1,-1,-1
20150301150780,4,-1,-1,-1
20150301150780,5,-1,-1,-1
20150301150780,6,-1,-1,-1
20150301150780,7,-1,-1,-1
20150301150780,8,-1,-1,-1
20150301150780,9,-1,-1,-1
20150301150780,10,-1,-1,-1
20150301150780,11,-1,-1,-1
20150301150780,12,-1,-1,-1
20150301150780,13,-1,-1,-1
20150301150780,14,-1,-1,-1
20150301150780,15,-1,-1,-1
20150301150780,16,-1,-1,-1
20150301150780,17,-1,-1,-1
20150301150780,18,1,5,5
20150301150780,19,-1,-1,-1
20150301150780,20,-1,-1,-1
20150301150780,21,-1,-1,-1
20150301150780,22,1,10,10
20150301150780,23,-1,-1,-1
20150301150780,24,-1,-1,-1
20150301150805,1,-1,-1,-1
20150301150805,2,-1,-1,-1
20150301150805,3,-1,-1,-1
20150301150805,4,1,15,15
20150301150805,5,-1,-1,-1
20150301150805,6,-1,-1,-1
20150301150805,7,-1,-1,-1
20150301150805,8,-1,-1,-1
20150301150805,9,-1,-1,-1
20150301150805,10,-1,-1,-1
20150301150805,11,-1,-1,-1
20150301150805,12,-1,-1,-1
20150301150805,13,-1,-1,-1
20150301150868,1,-1,-1,-1
20150301150868,2,-1,-1,-1
20150301150868,3,-1,-1,-1
20150301150868,4,-1,-1,-1
20150301150868,5,-1,-1,-1
20150301150868,6,-1,-1,-1
20150301150868,7,-1,-1,-1
20150301150868,8,1,-2,-2
20150301150868,9,-1,-1,-1
20150301150868,10,-1,-1,-1
20150301150868,11,-1,-1,-1
20150301150868,12,-1,-1,-1
20150301150868,13,-1,-1,-1
20150301150944,1,-1,-1,-1
20150301150944,2,-1,-1,-1
20150301150944,3,-1,-1,-1
20150301150944,4,1,5,5
20150301150944,5,-1,-1,-1
20150301151014,1,-1,-1,-1
20150301151014,2,-1,-1,-1
20150301151014,3,-1,-1,-1
20150301151014,4,-1,-1,-1
20150301151014,5,-1,-1,-1
20150301151014,6,-1,-1,-1
20150301151014,7,1,5,5
20150301151014,8,-1,-1,-1
20150301151014,9,-1,-1,-1
20150301151014,10,-1,-1,-1
20150301151014,11,-1,-1,-1
20150301151014,12,-1,-1,-1
20150301151014,13,-1,-1,-1
20150301151014,14,-1,-1,-1
20150301151014,15,-1,-1,-1
20150301151017,1,-1,-1,-1
20150301151017,2,-1,-1,-1
20150301151017,3,-1,-1,-1
20150301151017,4,-1,-1,-1
20150301151017,5,-1,-1,-1
20150301151017,6,1,15,15
20150301151017,7,-1,-1,-1
20150301151017,8,-1,-1,-1
20150301151017,9,-1,-1,-1
20150301151017,10,-1,-1,-1
20150301151017,11,-1,-1,-1
20150301151017,12,-1,-1,-1
20150301151017,13,-1,-1,-1
20150301151017,14,-1,-1,-1
20150301151017,15,-1,-1,-1
20150301151017,16,-1,-1,-1
20150301151017,17,-1,-1,-1
20150301151017,18,-1,-1,-1
20150301151017,19,-1,-1,-1
20150301151017,20,-1,-1,-1
20150301151017,21,-1,-1,-1
20150301151017,22,-1,-1,-1
20150301151017,23,-1,-1,-1
20150301151017,24,-1,-1,-1
20150301151017,25,-1,-1,-1
20150301151017,26,-1,-1,-1
20150301151017,27,-1,-1,-1
20150301151017,28,-1,-1,-1
20150301151017,29,-1,-1,-1
20150301151056,1,-1,-1,-1
20150301151056,2,-1,-1,-1
20150301151056,3,-1,-1,-1
20150301151056,4,-1,-1,-1
20150301151056,5,-1,-1,-1
20150301151056,6,-1,-1,-1
20150301151056,7,-1,-1,-1
20150301151056,8,-1,-1,-1
20150301151056,9,1,2,2
20150301151056,10,-1,-1,-1
20150301151056,11,-1,-1,-1
20150301151056,12,-1,-1,-1
20150301151056,13,-1,-1,-1
20150301151056,14,-1,-1,-1
20150301151056,15,-1,-1,-1
20150301151056,16,-1,-1,-1
20150301151056,17,-1,-1,-1
20150301151056,18,-1,-1,-1
20150301151056,19,-1,-1,-1
20150301151056,20,1,5,5
20150301151056,21,-1,-1,-1
20150301151056,22,-1,-1,-1
20150301151056,23,-1,-1,-1
20150301151056,24,-1,-1,-1
20150301151056,25,-1,-1,-1
20150301151056,26,1,5,5
20150301151056,27,-1,-1,-1
20150301151056,28,-1,-1,-1
20150301151056,29,-1,-1,-1
20150301151056,30,-1,-1,-1
20150301151056,31,-1,-1,-1
20150301151056,32,-1,-1,-1
20150301151056,33,-1,-1,-1
20150301151056,34,-1,-1,-1
20150301151056,35,-1,-1,-1
20150301151056,36,-1,-1,-1
20150301151056,37,-1,-1,-1
20150301151056,38,-1,-1,-1
20150301151056,39,-1,-1,-1
20150301151056,40,-1,-1,-1
20150301151056,41,-1,-1,-1
20150301151088,1,-1,-1,-1
20150301151088,2,-1,-1,-1
20150301151088,3,-1,-1,-1
20150301151088,4,-1,-1,-1
20150301151088,5,-1,-1,-1
20150301151088,6,-1,-1,-1
20150301151088,7,1,10,10
20150301151088,8,-1,-1,-1
20150301151088,9,-1,-1,-1
20150301151088,10,-1,-1,-1
20150301151088,11,-1,-1,-1
20150301151088,12,-1,-1,-1
20150301151088,13,-1,-1,-1
20150301151088,14,-1,-1,-1
20150301151088,15,-1,-1,-1
20150301151088,16,-1,-1,-1
20150301151088,17,1,20,20
20150301151088,18,-1,-1,-1
20150301151088,19,-1,-1,-1
20150301151088,20,-1,-1,-1
20150301151088,21,-1,-1,-1
20150301151088,22,-1,-1,-1
20150301151088,23,-1,-1,-1
20150301151088,24,-1,-1,-1
20150301151088,25,-1,-1,-1
20150301151088,26,-1,-1,-1
20150301151088,27,-1,-1,-1
20150301151088,28,-1,-1,-1
20150301151094,1,-1,-1,-1
20150301151094,2,-1,-1,-1
20150301151094,3,-1,-1,-1
20150301151094,4,-1,-1,-1
20150301151094,5,-1,-1,-1
20150301151094,6,-1,-1,-1
20150301151094,7,-1,-1,-1
20150301151094,8,-1,-1,-1
20150301151094,9,-1,-1,-1
20150301151094,10,1,10,10
20150301151094,11,-1,-1,-1
20150301151094,12,-1,-1,-1
20150301151094,13,-1,-1,-1
20150301151094,14,-1,-1,-1
20150301151094,15,-1,-1,-1
20150301151094,16,-1,-1,-1
20150301151094,17,-1,-1,-1
20150301151101,1,-1,-1,-1
20150301151101,2,-1,-1,-1
20150301151101,3,-1,-1,-1
20150301151101,4,-1,-1,-1
20150301151101,5,-1,-1,-1
20150301151101,6,-1,-1,-1
20150301151101,7,-1,-1,-1
20150301151101,8,-1,-1,-1
20150301151101,9,-1,-1,-1
20150301151101,10,-1,-1,-1
20150301151101,11,1,15,15
20150301151101,12,-1,-1,-1
20150301151101,13,-1,-1,-1
20150301151160,1,-1,-1,-1
20150301151160,2,-1,-1,-1
20150301151160,3,-1,-1,-1
20150301151160,4,-1,-1,-1
20150301151160,5,-1,-1,-1
20150301151160,6,-1,-1,-1
20150301151160,7,1,30,30
20150301151160,8,-1,-1,-1
20150301151160,9,-1,-1,-1
20150301151160,10,-1,-1,-1
20150301151160,11,-1,-1,-1
20150301151173,1,-1,-1,-1
20150301151173,2,-1,-1,-1
20150301151173,3,-1,-1,-1
20150301151173,4,1,5,5
20150301151173,5,-1,-1,-1
20150301151173,6,-1,-1,-1
20150301151173,7,-1,-1,-1
20150301151173,8,-1,-1,-1
20150301151173,9,-1,-1,-1
20150301151173,10,-1,-1,-1
20150301151173,11,-1,-1,-1
20150301151173,12,-1,-1,-1
20150301151173,13,-1,-1,-1
20150301151173,14,-1,-1,-1
20150301151218,1,-1,-1,-1
20150301151218,2,-1,-1,-1
20150301151218,3,-1,-1,-1
20150301151218,4,-1,-1,-1
20150301151218,5,-1,-1,-1
20150301151218,6,-1,-1,-1
20150301151218,7,-1,-1,-1
20150301151218,8,-1,-1,-1
20150301151218,9,-1,-1,-1
20150301151218,10,-1,-1,-1
20150301151218,11,-1,-1,-1
20150301151218,12,-1,-1,-1
20150301151218,13,-1,-1,-1
20150301151218,14,-1,-1,-1
20150301151218,15,-1,-1,-1
20150301151218,16,-1,-1,-1
20150301151218,17,-1,-1,-1
20150301151218,18,-1,-1,-1
20150301151218,19,-1,-1,-1
20150301151218,20,1,5,5
20150301151218,21,-1,-1,-1
20150301151218,22,-1,-1,-1
20150301151218,23,-1,-1,-1
20150301151218,24,-1,-1,-1
20150301151242,1,-1,-1,-1
20150301151242,2,-1,-1,-1
20150301151242,3,-1,-1,-1
20150301151242,4,-1,-1,-1
20150301151242,5,-1,-1,-1
20150301151242,6,-1,-1,-1
20150301151242,7,-1,-1,-1
20150301151242,8,-1,-1,-1
20150301151242,9,-1,-1,-1
20150301151242,10,-1,-1,-1
20150301151242,11,-1,-1,-1
20150301151242,12,-1,-1,-1
20150301151242,13,1,135,135
20150301151242,14,-1,-1,-1
20150301151242,15,-1,-1,-1
20150301151242,16,-1,-1,-1
20150301151242,17,-1,-1,-1
20150301151242,18,-1,-1,-1
20150301151242,19,-1,-1,-1
20150301151242,20,-1,-1,-1
20150301151242,21,-1,-1,-1
20150301151242,22,-1,-1,-1
20150301151253,1,-1,-1,-1
20150301151253,2,-1,-1,-1
20150301151253,3,-1,-1,-1
20150301151253,4,1,15,15
20150301151253,5,-1,-1,-1
20150301151253,6,-1,-1,-1
20150301151253,7,-1,-1,-1
20150301151253,8,-1,-1,-1
20150301151253,9,-1,-1,-1
20150301151253,10,-1,-1,-1
20150301151253,11,-1,-1,-1
20150301151253,12,-1,-1,-1
20150301151253,13,-1,-1,-1
20150301151253,14,-1,-1,-1
20150301151253,15,-1,-1,-1
20150301151253,16,-1,-1,-1
20150301151253,17,-1,-1,-1
20150301151253,18,-1,-1,-1
20150301151269,1,-1,-1,-1
20150301151269,2,-1,-1,-1
20150301151269,3,-1,-1,-1
20150301151269,4,-1,-1,-1
20150301151269,5,-1,-1,-1
20150301151269,6,-1,-1,-1
20150301151269,7,-1,-1,-1
20150301151269,8,-1,-1,-1
20150301151269,9,-1,-1,-1
20150301151269,10,-1,-1,-1
20150301151269,11,-1,-1,-1
20150301151269,12,-1,-1,-1
20150301151269,13,-1,-1,-1
20150301151269,14,-1,-1,-1
20150301151269,15,-1,-1,-1
20150301151269,16,-1,-1,-1
20150301151269,17,-1,-1,-1
20150301151269,18,-1,-1,-1
20150301151269,19,-1,-1,-1
20150301151269,20,-1,-1,-1
20150301151269,21,-1,-1,-1
20150301151269,22,-1,-1,-1
20150301151269,23,1,10,10
20150301151269,24,-1,-1,-1
20150301151269,25,-1,-1,-1
20150301151269,26,-1,-1,-1
20150301151269,27,-1,-1,-1
20150301151283,1,-1,-1,-1
20150301151283,2,-1,-1,-1
20150301151283,3,-1,-1,-1
20150301151283,4,-1,-1,-1
20150301151283,5,-1,-1,-1
20150301151283,6,-1,-1,-1
20150301151283,7,-1,-1,-1
20150301151283,8,-1,-1,-1
20150301151283,9,-1,-1,-1
20150301151283,10,1,5,5
20150301151283,11,-1,-1,-1
20150301151283,12,-1,-1,-1
20150301151283,13,1,5,5
20150301151283,14,-1,-1,-1
20150301151283,15,-1,-1,-1
20150301151283,16,-1,-1,-1
20150301151283,17,-1,-1,-1
20150301151283,18,1,60,60
20150301151283,19,-1,-1,-1
20150301151332,1,-1,-1,-1
20150301151332,2,-1,-1,-1
20150301151332,3,-1,-1,-1
20150301151332,4,-1,-1,-1
20150301151332,5,-1,-1,-1
20150301151332,6,-1,-1,-1
20150301151332,7,-1,-1,-1
20150301151332,8,-1,-1,-1
20150301151332,9,-1,-1,-1
20150301151332,10,-1,-1,-1
20150301151332,11,-1,-1,-1
20150301151332,12,-1,-1,-1
20150301151332,13,-1,-1,-1
20150301151332,14,-1,-1,-1
20150301151332,15,-1,-1,-1
20150301151332,16,-1,-1,-1
20150301151332,17,-1,-1,-1
20150301151332,18,1,15,15
20150301151332,19,-1,-1,-1
20150301151341,1,-1,-1,-1
20150301151341,2,-1,-1,-1
20150301151341,3,1,2,2
20150301151341,4,-1,-1,-1
20150301151341,5,-1,-1,-1
20150301151341,6,-1,-1,-1
20150301151341,7,-1,-1,-1
20150301151341,8,-1,-1,-1
20150301151341,9,-1,-1,-1
20150301151341,10,-1,-1,-1
20150301151453,1,-1,-1,-1
20150301151453,2,-1,-1,-1
20150301151453,3,-1,-1,-1
20150301151453,4,-1,-1,-1
20150301151453,5,-1,-1,-1
20150301151453,6,-1,-1,-1
20150301151453,7,1,15,15
20150301151453,8,-1,-1,-1
20150301151453,9,-1,-1,-1
20150301151453,10,-1,-1,-1
20150301151453,11,-1,-1,-1
20150301151453,12,-1,-1,-1
20150301151453,13,-1,-1,-1
20150301151453,14,-1,-1,-1
20150301151453,15,-1,-1,-1
20150301151453,16,-1,-1,-1
20150301151453,17,-1,-1,-1
20150301151453,18,-1,-1,-1
20150301151453,19,-1,-1,-1
20150301151453,20,-1,-1,-1
20150301151453,21,-1,-1,-1
20150301151453,22,-1,-1,-1
20150301151453,23,-1,-1,-1
20150301151453,24,-1,-1,-1
20150301151453,25,-1,-1,-1
20150301151496,1,-1,-1,-1
20150301151496,2,1,15,15
20150301151496,3,-1,-1,-1
20150301151496,4,-1,-1,-1
20150301151496,5,-1,-1,-1
20150301151496,6,-1,-1,-1
20150301151496,7,-1,-1,-1
20150301151496,8,1,10,10
20150301151496,9,-1,-1,-1
20150301151496,10,-1,-1,-1
20150301151496,11,-1,-1,-1
20150301151496,12,-1,-1,-1
20150301151496,13,-1,-1,-1
20150301151496,14,1,20,20
20150301151496,15,-1,-1,-1
20150301151496,16,-1,-1,-1
20150301151496,17,-1,-1,-1
20150301151496,18,-1,-1,-1
20150301151496,19,-1,-1,-1
20150301151496,20,-1,-1,-1
20150301151497,1,-1,-1,-1
20150301151497,2,-1,-1,-1
20150301151497,3,-1,-1,-1
20150301151497,4,-1,-1,-1
20150301151497,5,-1,-1,-1
20150301151497,6,1,3,3
20150301151497,7,-1,-1,-1
20150301151497,8,-1,-1,-1
20150301151497,9,-1,-1,-1
20150301151497,10,-1,-1,-1
20150301151497,11,-1,-1,-1
20150301151497,12,-1,-1,-1
20150301151497,13,1,10,10
20150301151497,14,-1,-1,-1
20150301151497,15,-1,-1,-1
20150301151497,16,-1,-1,-1
20150301151497,17,-1,-1,-1
20150301151497,18,-1,-1,-1
20150301151497,19,-1,-1,-1
20150301151497,20,-1,-1,-1
20150301151497,21,-1,-1,-1
20150301151497,22,-1,-1,-1
20150301151497,23,-1,-1,-1
20150301151497,24,-1,-1,-1
20150301151497,25,-1,-1,-1
20150301151497,26,-1,-1,-1
20150301151497,27,1,5,5
20150301151497,28,-1,-1,-1
20150301151517,1,-1,-1,-1
20150301151517,2,1,2,2
20150301151517,3,-1,-1,-1
20150301151517,4,-1,-1,-1
20150301151517,5,1,6,6
20150301151517,6,-1,-1,-1
20150301151517,7,-1,-1,-1
20150301151517,8,-1,-1,-1
20150301151517,9,-1,-1,-1
20150301151517,10,-1,-1,-1
20150301151517,11,-1,-1,-1
20150301151517,12,-1,-1,-1
20150301151517,13,-1,-1,-1
20150301151517,14,-1,-1,-1
20150301151517,15,-1,-1,-1
20150301151517,16,-1,-1,-1
20150301151522,1,-1,-1,-1
20150301151522,2,-1,-1,-1
20150301151522,3,-1,-1,-1
20150301151522,4,-1,-1,-1
20150301151522,5,-1,-1,-1
20150301151522,6,-1,-1,-1
20150301151522,7,-1,-1,-1
20150301151522,8,-1,-1,-1
20150301151522,9,-1,-1,-1
20150301151522,10,-1,-1,-1
20150301151522,11,-1,-1,-1
20150301151522,12,-1,-1,-1
20150301151522,13,1,2,2
20150301151522,14,-1,-1,-1
20150301151522,15,-1,-1,-1
20150301151522,16,-1,-1,-1
20150301151522,17,-1,-1,-1
20150301151522,18,-1,-1,-1
20150301151522,19,-1,-1,-1
20150301151522,20,-1,-1,-1
20150301151522,21,-1,-1,-1
20150301151522,22,-1,-1,-1
20150301151522,23,-1,-1,-1
20150301151522,24,-1,-1,-1
20150301151522,25,-1,-1,-1
20150301151522,26,-1,-1,-1
20150301151522,27,-1,-1,-1
20150301151522,28,-1,-1,-1
20150301151522,29,-1,-1,-1
20150301151522,30,-1,-1,-1
20150301151522,31,-1,-1,-1
20150301151522,32,-1,-1,-1
20150301151522,33,-1,-1,-1
20150301151522,34,-1,-1,-1
20150301151522,35,-1,-1,-1
20150301151522,36,-1,-1,-1
20150301151522,37,-1,-1,-1
20150301151531,1,-1,-1,-1
20150301151531,2,1,15,15
20150301151531,3,-1,-1,-1
20150301151531,4,-1,-1,-1
20150301151531,5,-1,-1,-1
20150301151531,6,-1,-1,-1
20150301151531,7,-1,-1,-1
20150301151531,8,-1,-1,-1
20150301151544,1,-1,-1,-1
20150301151544,2,-1,-1,-1
20150301151544,3,1,2,2
20150301151544,4,-1,-1,-1
20150301151544,5,-1,-1,-1
20150301151544,6,-1,-1,-1
20150301151544,7,-1,-1,-1
20150301151544,8,-1,-1,-1
20150301151544,9,-1,-1,-1
20150301151544,10,-1,-1,-1
20150301151544,11,-1,-1,-1
20150301151544,12,-1,-1,-1
20150301151544,13,-1,-1,-1
20150301151544,14,-1,-1,-1
20150301151544,15,-1,-1,-1
20150301151565,1,-1,-1,-1
20150301151565,2,-1,-1,-1
20150301151565,3,1,15,15
20150301151565,4,-1,-1,-1
20150301151565,5,-1,-1,-1
20150301151565,6,-1,-1,-1
20150301151565,7,-1,-1,-1
20150301151565,8,-1,-1,-1
20150301151565,9,1,15,15
20150301151565,10,-1,-1,-1
20150301151565,11,-1,-1,-1
20150301151565,12,-1,-1,-1
20150301151565,13,-1,-1,-1
20150301151565,14,-1,-1,-1
20150301151565,15,-1,-1,-1
20150301151565,16,-1,-1,-1
20150301151565,17,-1,-1,-1
20150301151565,18,-1,-1,-1
20150301151565,19,-1,-1,-1
20150301151565,20,-1,-1,-1
20150301151565,21,-1,-1,-1
20150301151589,1,-1,-1,-1
20150301151589,2,-1,-1,-1
20150301151589,3,-1,-1,-1
20150301151589,4,1,1,1
20150301151589,5,-1,-1,-1
20150301151589,6,-1,-1,-1
20150301151589,7,-1,-1,-1
20150301151589,8,-1,-1,-1
20150301151589,9,-1,-1,-1
20150301151589,10,-1,-1,-1
20150301151589,11,-1,-1,-1
20150301151589,12,-1,-1,-1
20150301151589,13,-1,-1,-1
20150301151589,14,-1,-1,-1
20150301151589,15,-1,-1,-1
20150301151589,16,-1,-1,-1
20150301151589,17,-1,-1,-1
20150301151589,18,-1,-1,-1
20150301151589,19,-1,-1,-1
20150301151589,20,-1,-1,-1
20150301151589,21,-1,-1,-1
20150301151591,1,-1,-1,-1
20150301151591,2,-1,-1,-1
20150301151591,3,-1,-1,-1
20150301151591,4,-1,-1,-1
20150301151591,5,-1,-1,-1
20150301151591,6,-1,-1,-1
20150301151591,7,1,20,20
20150301151591,8,-1,-1,-1
20150301151591,9,-1,-1,-1
20150301151591,10,-1,-1,-1
20150301151591,11,-1,-1,-1
20150301151591,12,-1,-1,-1
20150301151628,1,-1,-1,-1
20150301151628,2,-1,-1,-1
20150301151628,3,-1,-1,-1
20150301151628,4,-1,-1,-1
20150301151628,5,-1,-1,-1
20150301151628,6,-1,-1,-1
20150301151628,7,-1,-1,-1
20150301151628,8,-1,-1,-1
20150301151628,9,-1,-1,-1
20150301151628,10,-1,-1,-1
20150301151628,11,-1,-1,-1
20150301151628,12,-1,-1,-1
20150301151628,13,-1,-1,-1
20150301151628,14,-1,-1,-1
20150301151628,15,-1,-1,-1
20150301151628,16,-1,-1,-1
20150301151628,17,-1,-1,-1
20150301151628,18,1,10,10
20150301151628,19,-1,-1,-1
20150301151635,1,-1,-1,-1
20150301151635,2,-1,-1,-1
20150301151635,3,1,30,30
20150301151635,4,-1,-1,-1
20150301151635,5,-1,-1,-1
20150301151635,6,-1,-1,-1
20150301151635,7,-1,-1,-1
20150301151635,8,-1,-1,-1
20150301151635,9,1,10,10
20150301151635,10,-1,-1,-1
20150301151638,1,-1,-1,-1
20150301151638,2,-1,-1,-1
20150301151638,3,-1,-1,-1
20150301151638,4,-1,-1,-1
20150301151638,5,-1,-1,-1
20150301151638,6,-1,-1,-1
20150301151638,7,-1,-1,-1
20150301151638,8,-1,-1,-1
20150301151638,9,-1,-1,-1
20150301151638,10,-1,-1,-1
20150301151638,11,-1,-1,-1
20150301151638,12,-1,-1,-1
20150301151638,13,-1,-1,-1
20150301151638,14,-1,-1,-1
20150301151638,15,1,5,5
20150301151638,16,-1,-1,-1
20150301151638,17,-1,-1,-1
20150301151638,18,-1,-1,-1
20150301151638,19,-1,-1,-1
20150301151638,20,-1,-1,-1
20150301151638,21,-1,-1,-1
20150301151638,22,-1,-1,-1
20150301151638,23,-1,-1,-1
20150301151638,24,-1,-1,-1
20150301151638,25,-1,-1,-1
20150301151638,26,-1,-1,-1
20150301151638,27,-1,-1,-1
20150301151638,28,-1,-1,-1
20150301151638,29,-1,-1,-1
20150301151638,30,-1,-1,-1
20150301151638,31,-1,-1,-1
20150301151638,32,-1,-1,-1
20150301151638,33,-1,-1,-1
20150301151638,34,-1,-1,-1
20150301151638,35,-1,-1,-1
20150301151638,36,-1,-1,-1
20150301151638,37,-1,-1,-1
20150301151638,38,-1,-1,-1
20150301151638,39,-1,-1,-1
20150301151638,40,1,10,10
20150301151638,41,-1,-1,-1
20150301151638,42,-1,-1,-1
20150301151657,1,-1,-1,-1
20150301151657,2,-1,-1,-1
20150301151657,3,-1,-1,-1
20150301151657,4,-1,-1,-1
20150301151657,5,-1,-1,-1
20150301151657,6,-1,-1,-1
20150301151657,7,1,15,15
20150301151657,8,1,30,30
20150301151657,9,-1,-1,-1
20150301151657,10,-1,-1,-1
20150301151657,11,-1,-1,-1
20150301151657,12,-1,-1,-1
20150301151657,13,-1,-1,-1
20150301151663,1,-1,-1,-1
20150301151663,2,1,15,15
20150301151663,3,-1,-1,-1
20150301151663,4,-1,-1,-1
20150301151663,5,-1,-1,-1
20150301151663,6,-1,-1,-1
20150301151663,7,-1,-1,-1
20150301151663,8,-1,-1,-1
20150301151663,9,-1,-1,-1
20150301151663,10,-1,-1,-1
20150301151663,11,-1,-1,-1
20150301151663,12,-1,-1,-1
20150301151663,13,-1,-1,-1
20150301151663,14,-1,-1,-1
20150301151663,15,-1,-1,-1
20150301151663,16,-1,-1,-1
20150301151663,17,-1,-1,-1
20150301151663,18,-1,-1,-1
20150301151663,19,-1,-1,-1
20150301151663,20,-1,-1,-1
20150301151663,21,1,15,15
20150301151663,22,-1,-1,-1
20150301151663,23,-1,-1,-1
20150301151663,24,-1,-1,-1
20150301151663,25,-1,-1,-1
20150301151663,26,-1,-1,-1
20150301151663,27,-1,-1,-1
20150301151715,1,-1,-1,-1
20150301151715,2,-1,-1,-1
20150301151715,3,1,2,2
20150301151715,4,-1,-1,-1
20150301151715,5,-1,-1,-1
20150301151715,6,-1,-1,-1
20150301151715,7,-1,-1,-1
20150301151715,8,-1,-1,-1
20150301151715,9,-1,-1,-1
20150301151715,10,-1,-1,-1
20150301151715,11,-1,-1,-1
20150301151715,12,-1,-1,-1
20150301151715,13,-1,-1,-1
20150301151720,1,-1,-1,-1
20150301151720,2,-1,-1,-1
20150301151720,3,-1,-1,-1
20150301151720,4,-1,-1,-1
20150301151720,5,-1,-1,-1
20150301151720,6,1,5,5
20150301151720,7,-1,-1,-1
20150301151720,8,-1,-1,-1
