TUCASEID,TULINENO,EXLCH,EELCH,EEBRK,EXBRK
20080201081395,3,0,1,1,0
20080201081396,3,0,1,2,0
20080201081396,4,0,1,2,0
20080201081404,3,0,1,1,0
20080201081404,4,0,1,1,0
20080201081408,3,0,1,1,0
20080201081413,3,0,1,2,0
20080201081413,4,0,2,2,0
20080201081414,5,0,1,2,0
20080201081414,6,0,1,2,0
20080201081414,7,0,1,2,0
20080201081419,3,0,2,1,0
20080201081419,4,0,1,1,0
20080201081427,3,0,1,1,0
20080201081427,4,0,2,2,0
20080201081433,4,0,1,2,0
20080201081442,1,0,1,2,0
20080201081447,3,0,1,1,0
20080201081447,4,0,1,1,0
20080201081460,1,0,1,2,0
20080201081460,4,0,1,2,0
20080201081464,3,0,1,2,0
20080201081467,3,0,1,1,0
20080201081470,6,0,1,1,0
20080201081470,7,0,1,1,0
20080201081471,3,0,1,1,0
20080201081475,3,0,1,1,0
20080201081475,4,0,1,1,0
20080201081475,5,0,1,1,0
20080201081475,6,0,2,2,0
20080201081478,3,0,1,2,0
20080201081478,4,0,2,2,0
20080201081485,3,0,1,1,0
20080201081485,4,0,1,1,0
20080201081485,5,0,1,1,0
20080201081485,6,0,1,1,0
20080201081485,7,0,1,1,0
20080201081498,4,0,1,2,0
20080201081514,2,0,1,2,0
20080201081518,3,0,1,1,0
20080201081521,4,0,1,2,0
20080201081521,5,0,2,2,0
20080201081523,4,0,2,2,0
20080201081523,6,0,2,2,0
20080201081523,7,0,1,1,0
20080201081523,8,0,2,2,0
20080201081523,9,0,2,2,0
20080201081539,3,0,1,2,0
20080201081539,4,0,1,2,0
20080201081556,3,0,1,2,0
20080201081563,2,0,1,1,0
20080201081580,3,0,1,1,0
20080201081580,4,0,2,2,0
20080201081582,2,0,1,2,0
20080201081582,3,0,1,2,0
20080201081586,3,0,2,2,0
20080201081586,4,0,1,2,0
20080201081586,5,0,1,2,0
20080201081586,6,0,1,2,0
20080201081587,1,0,1,2,0
20080201081587,4,0,1,2,0
20080201081587,5,0,2,2,0
20080201081594,3,0,1,1,0
20080201081595,3,0,1,2,0
20080201081595,4,0,1,2,0
20080201081607,3,0,1,1,0
20080201081607,4,0,1,1,0
20080201081633,3,0,1,1,0
20080201081647,2,0,1,2,0
20080201081653,2,0,1,1,0
20080201081653,3,0,1,1,0
20080201081662,3,0,1,2,0
20080201081662,4,0,1,2,0
20080201081666,3,0,1,2,0
20080201081667,3,0,1,2,0
20080201081667,4,0,2,2,0
20080201081686,3,0,1,1,0
20080201081687,3,0,1,2,0
20080201081689,3,0,1,2,0
20080201081689,4,0,2,2,0
20080201081712,3,0,1,1,0
20080201081712,4,0,1,1,0
20080201081728,4,0,1,2,0
20080201081729,3,0,1,1,0
20080201081729,4,0,1,1,0
20080201081753,3,0,1,1,0
20080201081753,4,0,2,2,0
20080201081778,1,0,1,2,0
20080201081785,3,0,1,2,0
20080201081785,4,0,2,2,0
20080201081785,5,0,2,2,0
20080201081786,4,0,1,2,0
20080201081792,3,0,1,2,0
20080201081792,4,0,1,2,0
20080201081795,2,0,1,1,0
20080201081802,1,0,2,2,0
20080201081802,4,0,2,2,0
20080201081802,5,0,1,2,0
20080201081803,5,0,2,2,0
20080201081803,6,0,1,1,0
20080201081803,7,0,2,2,0
20080201081806,3,0,1,2,0
20080201081806,4,0,1,2,0
20080201081812,3,0,1,2,0
20080201081812,4,0,1,2,0
20080201081815,3,0,1,2,0
20080201081822,3,0,1,2,0
20080201081828,3,0,1,2,0
20080201081828,4,0,1,2,0
20080201081828,5,0,1,2,0
20080201081829,2,0,1,2,0
20080201081829,3,0,1,2,0
20080201081859,3,0,1,2,0
20080201081859,4,0,1,2,0
20080201081860,3,0,2,2,0
20080201081860,4,0,1,2,0
20080201081890,4,0,1,1,0
20080201081902,3,0,1,2,0
20080201081905,1,0,1,2,0
20080201081905,4,0,2,2,0
20080201081905,5,0,2,2,0
20080201081911,3,0,1,1,0
20080201081911,4,0,1,1,0
20080201081911,5,0,1,1,0
20080201081915,3,0,1,2,0
20080201081915,4,0,1,2,0
20080201081928,3,0,1,2,0
20080201081928,4,0,1,2,0
20080201081929,3,0,1,2,0
20080201081929,4,0,1,2,0
20080201081934,3,0,1,2,0
20080201081934,4,0,1,2,0
20080201081937,1,0,1,2,0
20080201081941,3,0,1,2,0
20080201081945,3,0,1,2,0
20080201081945,4,0,1,2,0
20080201081946,3,0,1,1,0
20080201081946,4,0,1,1,0
20080201081946,5,0,2,2,0
20080201081948,3,0,2,2,0
20080201081948,4,0,1,2,0
20080201081968,4,0,1,2,0
20080201081968,5,0,1,1,0
20080201081968,6,0,1,1,0
20080201081968,7,0,2,1,0
20080201082015,3,0,1,2,0
20080201082015,4,0,1,2,0
20080201082015,5,0,1,2,0
20080201082022,3,0,1,1,0
20080201082031,3,0,1,1,0
20080201082032,3,0,1,2,0
20080201082038,3,0,1,2,0
20080201082038,4,0,1,2,0
20080201082046,3,0,1,1,0
20080201082046,4,0,1,1,0
20080201082049,2,0,1,1,0
20080201082049,4,0,2,2,0
20080201082053,3,0,1,1,0
20080201082054,4,0,1,2,0
20080201082064,3,0,1,2,0
20080201082064,4,0,1,2,0
20080201082065,3,0,1,2,0
20080201082065,4,0,2,2,0
20080201082068,2,0,1,1,0
20080201082068,3,0,1,2,0
20080201082069,3,0,1,1,0
20080201082069,4,0,1,1,0
20080201082069,5,0,1,1,0
20080201082070,3,0,1,1,0
20080201082070,4,0,1,1,0
20080201082070,5,0,1,1,0
20080201082072,3,0,1,2,0
20080201082072,4,0,1,2,0
20080201082084,4,0,1,1,0
20080201082084,5,0,1,1,0
20080201082094,4,0,1,2,0
20080201082100,2,0,1,1,0
20080201082100,3,0,1,1,0
20080201082101,3,0,1,1,0
20080201082107,2,0,1,1,0
20080201082107,3,0,1,1,0
20080201082121,2,0,1,1,0
20080201082134,3,0,1,1,0
20080201082134,4,0,1,1,0
20080201082134,5,0,2,2,0
20080201082146,3,0,1,2,0
20080201082146,4,0,1,2,0
20080201082146,5,0,1,2,0
20080201082150,2,0,1,2,0
20080201082156,1,0,2,1,0
20080201082156,4,0,2,2,0
20080201082156,5,0,2,1,0
20080201082165,4,0,1,2,0
20080201082165,5,0,1,2,0
20080201082165,6,0,1,2,0
20080201082171,3,0,1,2,0
20080201082171,4,0,1,2,0
20080201082171,5,0,1,2,0
20080201082173,3,0,1,1,0
20080201082173,4,0,1,1,0
20080201082173,5,0,2,2,0
20080201082173,6,0,2,2,0
20080201082174,3,0,1,2,0
20080201082174,4,0,1,2,0
20080201082174,5,0,2,2,0
20080201082188,2,0,1,1,0
20080201082198,3,0,2,2,0
20080201082198,4,0,1,2,0
20080201082200,3,0,1,2,0
20080201082200,4,0,1,2,0
20080201082200,5,0,1,2,0
20080201082205,3,0,1,1,0
20080201082205,4,0,1,1,0
20080201082205,5,0,2,2,0
20080201082255,3,0,2,2,0
20080201082255,4,0,1,1,0
20080201082261,1,0,1,1,0
20080201082269,3,0,1,1,0
20080201082269,4,0,1,1,0
20080201082269,5,0,1,1,0
20080201082270,3,0,1,2,0
20080201082270,4,0,2,2,0
20080201082270,5,0,2,2,0
20080201082286,3,0,1,1,0
20080201082286,5,0,1,1,0
20080201082286,6,0,1,1,0
20080201082290,2,0,1,1,0
20080201082292,1,0,2,2,0
20080201082292,4,0,1,2,0
20080201082303,3,0,1,2,0
20080201082313,3,0,1,2,0
20080201082313,4,0,1,2,0
20080201082315,5,0,1,2,0
20080201082319,3,0,1,2,0
20080201082319,4,0,1,2,0
20080201082319,5,0,1,2,0
20080201082322,3,0,1,2,0
20080201082322,4,0,1,2,0
20080201082322,5,0,1,2,0
20080201082322,6,0,1,2,0
20080201082346,1,0,1,2,0
20080201082359,3,0,1,2,0
20080201082362,2,0,1,1,0
20080201082363,3,0,1,1,0
20080201082373,3,0,1,1,0
20080201082374,1,0,1,1,0
20080201082374,4,0,1,2,0
20080201082384,3,0,1,1,0
20080201082384,5,0,1,1,0
20080201082384,7,0,2,2,0
20080201082385,3,0,1,1,0
20080201082388,3,0,1,2,0
20080201082388,4,0,1,2,0
20080201082412,3,0,1,1,0
20080201082412,4,0,1,1,0
20080201082412,5,0,1,1,0
20080201082412,6,0,1,1,0
20080201082416,3,0,1,2,0
20080201082417,3,0,1,2,0
20080201082419,4,0,1,1,0
20080201082419,5,0,1,1,0
20080201082419,6,0,1,2,0
20080201082419,7,0,1,2,0
20080201082427,2,0,1,2,0
20080201082430,3,0,1,1,0
20080201082430,4,0,1,1,0
20080201082433,3,0,1,1,0
20080201082433,4,0,1,1,0
20080201082436,2,0,1,2,0
20080201082442,2,0,1,1,0
20080201082442,3,0,1,1,0
20080201082442,4,0,1,2,0
20080201082445,4,0,1,2,0
20080201082464,3,0,2,2,0
20080201082464,4,0,1,2,0
20080201082474,1,0,1,2,0
20080201082479,2,0,1,2,0
20080201082482,1,0,1,1,0
20080201082482,4,0,1,1,0
20080201082485,3,0,1,1,0
20080201082485,4,0,1,2,0
20080201082488,3,0,1,1,0
20080201082488,4,0,1,1,0
20080201082488,5,0,1,1,0
20080201082489,3,0,1,2,0
20080201082489,4,0,1,2,0
20080201082492,3,0,1,1,0
20080201082492,4,0,1,1,0
20080201082492,5,0,2,2,0
20080201082496,2,0,2,2,0
20080201082496,3,0,1,1,0
20080201082507,3,0,1,2,0
20080201082512,3,0,1,2,0
20080201082512,4,0,1,2,0
20080201082514,3,0,1,1,0
20080201082514,4,0,2,2,0
20080201082516,3,0,1,1,0
20080202080121,3,0,1,2,0
20080202080181,1,0,1,2,0
20080202080531,3,0,1,2,0
20080202080531,4,0,2,2,0
20080202080536,3,0,1,2,0
20080202080536,4,0,1,2,0
20080202080536,5,0,1,1,0
20080202080536,6,0,1,1,0
20080202080606,2,0,1,2,0
20080202080653,4,0,1,1,0
20080202080653,5,0,1,1,0
20080202080653,6,0,2,2,0
20080202080724,4,0,1,2,0
20080202080836,2,0,1,2,0
20080202081124,3,0,1,2,0
20080202081124,4,0,2,2,0
20080202081269,3,0,1,2,0
20080202081269,4,0,1,2,0
20080202081269,5,0,1,2,0
20080202081269,6,0,2,2,0
20080202081310,3,0,1,2,0
20080202081310,4,0,1,2,0
20080202081394,2,0,1,1,0
20080202081411,3,0,1,2,0
20080202081765,2,0,1,2,0
20080202081808,1,0,1,2,0
20080202081855,3,0,2,2,0
20080202081855,4,0,2,2,0
20080202081855,5,0,1,2,0
20080202081855,6,0,2,2,0
20080202081855,7,0,2,2,0
20080202081855,8,0,2,2,0
20080202081913,1,0,1,1,0
20080202081913,4,0,2,1,0
20080202081937,3,0,1,2,0
20080202081937,4,0,1,2,0
20080202082008,2,0,1,2,0
20080202082008,3,0,1,2,0
20080202082195,3,0,2,2,0
20080202082195,4,0,1,2,0
20080202082245,3,0,1,2,0
20080202082245,4,0,2,2,0
20080202082250,3,0,1,1,0
20080202082250,4,0,2,2,0
20080202082346,2,0,1,1,0
20080202082346,3,0,1,1,0
20080202082346,4,0,2,2,0
20080202082368,3,0,2,2,0
20080202082368,4,0,2,2,0
20080202082368,5,0,1,1,0
20080202082368,6,0,1,1,0
20080202082449,1,0,1,2,0
20080202082449,4,0,2,2,0
20080202082471,2,0,1,1,0
20080202082483,3,0,1,2,0
20080211072169,3,0,1,1,0
20080211072169,4,0,1,1,0
20080212070057,3,0,1,1,0
20080212070057,4,0,1,1,0
20080212070057,5,0,1,1,0
20080212070532,3,0,1,1,0
20080212070532,4,0,1,1,0
20080212070676,3,0,1,1,0
20080212070676,4,0,1,1,0
20080212070726,3,0,1,2,0
20080212070726,4,0,1,2,0
20080212070726,5,0,1,2,0
20080212070726,6,0,1,2,0
20080212070750,2,0,1,2,0
20080212070750,3,0,1,2,0
20080212070803,6,0,1,1,0
20080212070919,3,0,1,1,0
20080212070919,4,0,1,1,0
20080212070945,4,0,1,2,0
20080212070971,3,0,1,1,0
20080212070971,4,0,1,1,0
20080212070971,5,0,2,2,0
20080212070987,1,0,1,1,0
20080212070987,3,0,2,2,0
20080212070987,4,0,1,1,0
20080212071053,3,0,1,1,0
20080212071053,4,0,1,1,0
20080212071053,5,0,2,2,0
20080212071053,6,0,2,2,0
20080212071182,3,0,1,2,0
20080212071182,4,0,1,2,0
20080212071199,3,0,1,2,0
20080212071199,4,0,1,2,0
20080212071199,5,0,1,2,0
20080212071242,1,0,1,2,0
20080212071242,3,0,1,1,0
20080212071447,3,0,1,2,0
20080212071451,4,0,1,1,0
20080212071451,5,0,2,2,0
20080212071475,2,0,1,2,0
20080212071475,3,0,1,1,0
20080212071475,4,0,1,1,0
20080212071481,2,0,2,1,0
20080212071481,3,0,2,2,0
20080212071481,4,0,2,2,0
20080212071502,3,0,1,2,0
20080212071502,4,0,1,2,0
20080212071582,2,0,1,1,0
20080212071582,3,0,1,1,0
20080212071582,4,0,1,1,0
20080212071585,3,0,1,2,0
20080212071585,4,0,1,2,0
20080212071587,4,0,2,2,0
20080212071587,6,0,1,2,0
20080212071587,7,0,1,2,0
20080212071587,8,0,1,2,0
20080212071588,1,0,1,2,0
20080212071588,4,0,1,2,0
20080212071588,5,0,1,2,0
20080212071655,2,0,1,1,0
20080212071705,3,0,1,2,0
20080212071705,4,0,1,2,0
20080212071719,4,0,1,1,0
20080212071719,5,0,2,2,0
20080212071722,3,0,1,2,0
20080212071888,1,0,1,1,0
20080212071888,4,0,1,2,0
20080212071888,5,0,1,2,0
20080212071919,2,0,1,2,0
20080212071919,3,0,1,2,0
20080212071936,2,0,2,2,0
20080212071936,3,0,1,1,0
20080212071936,4,10,2,2,10
20080212072021,2,0,1,1,0
20080212072021,3,0,1,1,0
20080212072021,4,0,1,1,0
20080212072126,3,0,1,2,0
20080212072126,4,0,1,2,0
20080212072141,3,0,1,2,0
20080212072141,4,0,1,2,0
20080212072144,3,0,1,1,0
20080212072144,4,0,1,1,0
20080212072144,5,0,2,2,0
20080212072144,6,0,2,2,0
20080212072155,1,0,1,1,0
20080212072155,5,0,1,1,0
20080212072155,6,0,1,1,0
20080212072155,7,0,1,1,0
20080212072155,8,0,1,1,0
20080212072223,1,0,1,2,0
20080212072225,3,0,1,2,0
20080212072225,4,0,1,2,0
20080212072248,3,0,1,2,0
20080212072248,4,0,1,2,0
20080212072251,3,0,1,1,0
20080212072251,4,0,1,1,0
20080212072411,1,0,1,2,0
20080212072411,4,0,1,2,0
20080212072411,5,0,2,2,0
20080212072411,6,0,2,2,0
20080301080052,2,0,1,2,0
20080301080056,4,0,2,2,0
20080301080056,5,0,1,2,0
20080301080056,6,0,2,2,0
20080301080096,5,0,1,2,0
20080301080543,1,10,2,2,10
20080301080543,4,0,1,1,0
20080301080564,3,0,1,1,0
20080301080564,4,0,2,2,0
20080301080564,6,0,2,2,0
20080301080605,2,0,1,2,0
20080301080605,3,0,1,2,0
20080301080618,2,0,1,1,0
20080301080618,3,0,1,1,0
20080301080643,2,0,1,2,0
20080301080643,3,0,1,2,0
20080301080643,4,0,1,2,0
20080301080644,3,0,1,2,0
20080301080644,4,0,1,2,0
20080301080644,5,0,1,2,0
20080301080667,3,0,1,1,0
20080301080667,4,0,1,1,0
20080301080667,5,0,1,1,0
20080301080686,3,0,1,2,0
20080301080686,4,0,1,2,0
20080301080686,5,0,1,2,0
20080301080688,4,0,1,1,0
20080301080688,5,0,1,2,0
20080301080724,1,0,1,2,0
20080301080724,5,0,1,2,0
20080301080725,3,0,1,1,0
20080301080725,4,0,1,1,0
20080301080725,5,0,2,2,0
20080301080733,2,0,1,1,0
20080301080743,3,0,1,2,0
20080301080743,4,0,1,2,0
20080301080747,3,0,1,2,0
20080301080747,4,0,1,2,0
20080301080747,5,0,1,2,0
20080301080749,2,0,2,2,0
20080301080749,3,0,1,2,0
20080301080764,3,0,1,2,0
20080301080764,4,0,1,2,0
20080301080860,3,0,1,2,0
20080301080860,4,0,1,2,0
20080301080860,5,0,2,2,0
20080301080860,6,0,2,2,0
20080301080868,3,0,1,1,0
20080301080909,3,0,2,2,0
20080301080909,4,0,1,2,0
20080301080909,5,0,1,1,0
20080301080909,6,0,1,1,0
20080301080917,2,0,1,1,0
20080301080917,3,0,1,1,0
20080301080993,2,0,1,2,0
20080301080998,3,0,1,2,0
20080301081044,3,0,1,1,0
20080301081044,4,0,1,1,0
20080301081044,5,0,1,1,0
20080301081059,3,0,1,2,0
20080301081059,4,0,1,2,0
20080301081059,5,0,2,2,0
20080301081108,4,0,1,1,0
20080301081108,5,0,1,1,0
20080301081152,3,0,1,2,0
20080301081152,4,0,1,2,0
20080301081152,5,0,2,2,0
20080301081187,3,0,1,2,0
20080301081211,3,0,1,2,0
20080301081211,4,0,1,2,0
20080301081211,5,0,1,2,0
20080301081233,3,0,1,1,0
20080301081233,4,0,1,1,0
20080301081238,3,0,1,1,0
20080301081238,4,0,1,1,0
20080301081238,5,0,1,1,0
20080301081423,5,0,1,2,0
20080301081484,3,0,1,1,0
20080301081484,4,0,1,1,0
20080301081529,2,0,2,2,0
20080301081529,4,0,1,2,0
20080301081555,3,0,1,1,0
20080301081555,4,0,2,2,0
20080301081590,3,0,1,2,0
20080301081590,4,0,1,2,0
20080301081611,2,0,1,1,0
20080301081611,3,0,1,1,0
20080301081611,4,0,1,1,0
20080301081611,8,0,2,2,0
20080301081628,3,0,2,2,0
20080301081628,6,0,1,2,0
20080301081639,2,0,1,1,0
20080301081641,2,0,1,2,0
20080301081641,3,0,1,2,0
20080301081641,4,0,1,2,0
20080301081682,3,0,1,2,0
20080301081682,4,0,1,2,0
20080301081682,5,0,2,2,0
20080301081682,6,0,2,2,0
20080301081692,1,0,1,2,0
20080301081692,4,0,1,2,0
20080301081717,1,0,1,2,0
20080301081771,3,0,1,2,0
20080301081771,4,0,1,2,0
20080301081820,1,0,1,2,0
20080301081820,5,0,1,2,0
20080301081876,5,0,1,1,0
20080301081877,3,0,2,2,0
20080301081877,4,0,1,2,0
20080301081933,3,0,1,2,0
20080301081933,4,0,1,2,0
20080301081938,3,0,1,2,0
20080301081938,4,0,1,2,0
20080301081938,5,0,1,2,0
20080301081986,3,0,1,2,0
20080301081986,4,0,1,2,0
20080301082023,3,0,1,1,0
20080301082026,3,0,1,2,0
20080301082026,4,0,1,2,0
20080301082033,4,0,1,2,0
20080301082050,2,0,1,1,0
20080301082096,3,0,1,1,0
20080301082096,4,0,1,1,0
20080301082096,5,0,1,1,0
20080301082124,3,0,1,1,0
20080301082124,4,0,2,2,0
20080301082124,5,0,2,2,0
20080301082126,2,0,1,1,0
20080301082164,5,0,1,2,0
20080301082176,3,0,1,1,0
20080301082176,4,0,1,1,0
20080301082176,6,0,2,2,0
20080301082176,11,0,2,1,0
20080301082182,1,0,1,2,0
20080301082182,5,0,1,2,0
20080301082202,1,0,1,2,0
20080301082202,4,0,1,2,0
20080301082231,3,0,1,2,0
20080301082231,4,0,1,1,0
20080301082279,3,0,1,2,0
20080301082279,4,0,2,2,0
20080301082366,4,0,1,1,0
20080301082390,3,0,1,2,0
20080301082390,4,0,1,2,0
20080301082390,5,0,1,2,0
20080301082444,3,0,1,1,0
20080301082444,4,0,1,1,0
20080301082472,3,0,1,1,0
20080301082472,4,0,1,1,0
20080301082472,6,0,1,1,0
20080301082490,3,0,1,1,0
20080301082490,4,0,1,2,0
20080301082504,1,0,2,2,0
20080301082504,7,0,1,2,0
20080302080008,2,0,2,1,0
20080302080015,3,0,1,1,0
20080302080061,3,0,1,2,0
20080302080061,4,0,1,2,0
20080302080066,2,0,1,1,0
20080302080066,3,0,1,1,0
20080302080066,4,0,1,1,0
20080302080066,5,0,1,1,0
20080302080067,1,0,1,2,0
20080302080090,3,0,1,2,0
20080302080090,4,0,2,2,0
20080302080122,3,0,1,2,0
20080302080122,4,0,1,1,0
20080302080122,5,0,1,1,0
20080302080134,2,0,1,1,0
20080302080134,3,0,1,1,0
20080302080148,3,0,2,2,0
20080302080148,4,0,1,1,0
20080302080151,3,0,1,2,0
20080302080177,2,0,1,1,0
20080302080507,3,0,1,1,0
20080302080518,3,0,1,2,0
20080302080518,4,0,1,2,0
20080302080526,2,0,1,2,0
20080302080526,3,0,1,2,0
20080302080538,3,0,2,2,0
20080302080538,4,0,1,2,0
20080302080570,4,0,1,2,0
20080302080583,1,0,1,2,0
20080302080584,1,0,1,1,0
20080302080584,4,0,1,1,0
20080302080584,5,0,1,1,0
20080302080584,6,0,2,2,0
20080302080600,1,0,1,2,0
20080302080603,2,0,2,2,0
20080302080603,3,0,1,1,0
20080302080603,4,0,1,1,0
20080302080603,5,0,2,2,0
20080302080605,2,0,1,1,0
20080302080605,3,0,2,2,0
20080302080605,4,0,2,2,0
20080302080612,3,0,1,1,0
20080302080612,4,0,1,1,0
20080302080622,3,0,1,1,0
20080302080622,4,0,1,1,0
20080302080624,3,0,1,1,0
20080302080624,4,0,1,1,0
20080302080624,5,0,1,1,0
20080302080624,6,0,2,2,0
20080302080638,3,0,2,2,0
20080302080638,4,0,1,2,0
20080302080638,5,0,2,2,0
20080302080655,2,0,1,1,0
20080302080655,3,0,1,1,0
20080302080655,4,0,2,2,0
20080302080655,6,0,2,2,0
20080302080656,3,0,2,2,0
20080302080656,4,0,2,1,0
20080302080674,3,0,1,2,0
20080302080674,4,0,1,2,0
20080302080674,5,0,1,1,0
20080302080676,1,0,2,2,0
20080302080676,4,0,1,2,0
20080302080676,6,0,1,1,0
20080302080676,7,0,1,1,0
20080302080678,4,0,1,2,0
20080302080706,2,0,1,2,0
20080302080706,4,0,1,1,0
20080302080706,5,0,1,1,0
20080302080718,3,0,1,1,0
20080302080718,4,0,1,1,0
20080302080718,5,0,1,1,0
20080302080733,2,0,1,2,0
20080302080733,3,0,1,2,0
20080302080734,3,0,2,2,0
20080302080734,4,0,1,1,0
20080302080734,5,0,1,1,0
20080302080736,3,0,2,2,0
20080302080736,5,0,1,2,0
20080302080737,3,0,1,2,0
20080302080738,5,0,1,1,0
20080302080741,3,0,1,1,0
20080302080741,4,0,1,1,0
20080302080755,4,0,1,1,0
20080302080755,5,0,2,2,0
20080302080755,6,0,2,2,0
20080302080756,3,0,2,1,0
20080302080756,4,0,2,1,0
20080302080756,5,0,2,1,0
20080302080779,1,0,1,2,0
20080302080795,4,0,1,2,0
20080302080815,4,0,1,2,0
20080302080835,4,0,2,2,0
20080302080835,5,0,1,2,0
20080302080835,6,0,1,2,0
20080302080843,2,0,1,2,0
20080302080847,2,0,1,2,0
20080302080852,3,0,1,2,0
20080302080852,4,0,1,2,0
20080302080852,5,0,1,2,0
20080302080852,6,0,2,2,0
20080302080858,3,0,1,2,0
20080302080875,4,0,1,2,0
20080302080875,5,0,2,2,0
20080302080876,1,0,1,1,0
20080302080876,4,0,2,2,0
20080302080893,3,0,1,2,0
20080302080893,4,0,2,1,0
20080302080905,3,0,1,2,0
20080302080914,2,0,1,1,0
20080302080914,3,0,1,1,0
20080302080944,3,0,1,2,0
20080302080944,4,0,1,2,0
20080302080965,3,0,1,2,0
20080302080965,4,0,1,2,0
20080302080974,2,0,1,2,0
20080302080974,3,0,1,2,0
20080302080995,3,0,1,1,0
20080302080995,4,0,2,2,0
20080302081016,3,0,1,1,0
20080302081017,2,0,1,1,0
20080302081020,3,0,1,1,0
20080302081023,3,0,1,2,0
20080302081023,6,0,2,2,0
20080302081038,1,0,1,2,0
20080302081038,4,0,1,1,0
20080302081038,5,0,1,1,0
20080302081040,1,0,1,1,0
20080302081042,4,0,1,2,0
20080302081044,3,0,1,2,0
20080302081049,2,0,1,2,0
20080302081049,3,0,1,1,0
20080302081056,1,0,1,1,0
20080302081056,3,0,2,1,0
20080302081057,1,0,1,2,0
20080302081057,4,0,1,2,0
20080302081061,3,0,1,1,0
20080302081061,4,0,1,1,0
20080302081071,4,0,1,2,0
20080302081071,5,0,1,2,0
20080302081078,3,0,1,2,0
20080302081078,4,0,1,2,0
20080302081092,3,0,1,1,0
20080302081092,4,0,2,2,0
20080302081092,5,0,2,2,0
20080302081111,2,0,1,2,0
20080302081111,3,0,1,2,0
20080302081114,2,0,1,2,0
20080302081118,1,0,1,2,0
20080302081118,4,0,1,2,0
20080302081126,3,0,1,2,0
20080302081126,4,0,2,2,0
20080302081140,3,0,1,2,0
20080302081140,5,0,1,2,0
20080302081147,3,0,1,1,0
20080302081147,4,0,1,1,0
20080302081147,5,0,2,2,0
20080302081153,3,0,1,1,0
20080302081154,3,0,1,2,0
20080302081155,3,0,1,2,0
20080302081155,4,0,1,2,0
20080302081164,1,0,1,1,0
20080302081164,4,0,1,1,0
20080302081186,3,0,1,2,0
20080302081194,3,0,1,2,0
20080302081194,4,0,1,2,0
20080302081194,5,0,1,2,0
20080302081201,3,0,1,2,0
20080302081202,3,0,1,2,0
20080302081202,4,0,1,2,0
20080302081204,2,0,1,2,0
20080302081207,6,0,1,1,0
20080302081207,7,0,1,1,0
20080302081207,8,0,1,1,0
20080302081218,3,0,1,1,0
20080302081224,2,0,1,1,0
20080302081224,3,0,1,1,0
20080302081226,4,0,1,1,0
20080302081226,5,0,1,1,0
20080302081237,3,0,1,1,0
20080302081237,4,0,2,2,0
20080302081237,5,0,1,1,0
20080302081242,3,0,1,1,0
20080302081242,4,0,1,1,0
20080302081245,3,0,1,1,0
20080302081245,4,0,1,1,0
20080302081250,2,0,1,2,0
20080302081250,3,0,1,2,0
20080302081252,1,0,2,2,0
20080302081252,5,0,2,2,0
20080302081252,6,0,2,2,0
20080302081252,7,0,1,1,0
20080302081291,4,0,1,2,0
20080302081306,3,0,2,2,0
20080302081306,4,0,1,2,0
20080302081313,3,0,1,2,0
20080302081313,4,0,1,2,0
20080302081335,3,0,1,2,0
20080302081335,4,0,2,2,0
20080302081335,5,0,2,2,0
20080302081337,3,0,1,1,0
20080302081340,3,0,2,2,0
20080302081340,4,0,1,2,0
20080302081346,3,0,1,2,0
20080302081346,4,0,1,2,0
20080302081346,5,0,1,2,0
20080302081361,2,0,1,1,0
20080302081370,3,0,1,2,0
20080302081370,4,0,1,2,0
20080302081370,5,0,1,2,0
20080302081373,3,0,1,1,0
20080302081373,4,0,1,1,0
20080302081373,5,0,1,1,0
20080302081384,3,0,2,2,0
20080302081384,4,0,1,2,0
20080302081399,2,0,1,2,0
20080302081403,3,0,1,2,0
20080302081403,4,0,1,2,0
20080302081422,3,0,1,1,0
20080302081422,6,0,1,1,0
20080302081422,7,0,1,1,0
20080302081422,8,0,2,2,0
20080302081422,9,0,2,2,0
20080302081424,3,0,1,1,0
20080302081435,3,0,1,2,0
20080302081435,4,0,1,2,0
20080302081443,3,0,1,2,0
20080302081449,3,0,1,1,0
20080302081449,4,0,2,2,0
20080302081456,2,0,1,1,0
20080302081456,3,0,1,1,0
20080302081456,4,0,1,1,0
20080302081458,1,0,1,2,0
20080302081458,4,0,1,2,0
20080302081464,2,0,1,2,0
20080302081464,3,0,2,2,0
20080302081466,3,0,1,2,0
20080302081474,3,0,1,1,0
20080302081474,4,0,1,1,0
20080302081474,5,0,1,1,0
20080302081488,3,0,1,2,0
20080302081506,3,0,1,2,0
20080302081506,4,0,1,2,0
20080302081550,3,0,1,2,0
20080302081561,3,0,1,1,0
20080302081561,4,0,1,1,0
20080302081577,3,0,1,1,0
20080302081577,4,0,2,2,0
20080302081579,3,0,1,1,0
20080302081579,4,0,1,1,0
20080302081580,3,0,1,2,0
20080302081584,1,0,1,2,0
20080302081584,4,0,1,2,0
20080302081584,5,0,1,2,0
20080302081584,6,0,2,2,0
20080302081585,1,0,1,2,0
20080302081590,3,0,1,2,0
20080302081607,3,0,1,2,0
20080302081607,4,0,1,2,0
20080302081613,1,0,1,2,0
20080302081617,3,0,1,1,0
20080302081617,4,0,1,1,0
20080302081617,5,0,1,1,0
20080302081617,6,0,2,2,0
20080302081617,7,0,2,2,0
20080302081621,3,0,1,2,0
