case_id,snap_benefits,general_health,height_in,income_130_pov,statistical_weight,num_children,income_185_pov,meal_preparer,grocery_shopper,secondary_eating_duration,secondary_drinking_duration,primary_eating_duration,secondary_drinking_day_prior,weight_lb,secondary_eating_day_prior,bmi,secondary_eating_all_day,secondary_drinking_all_day,activity_list,assisted_meals,year
20060504061079,0.0,4,67,,3250440.047845,3,1.0,3.0,3.0,0,0,110,0.0,180.0,0.0,28.2,,,,,2006
20060504061081,0.0,3,67,,2103140.229555,2,1.0,2.0,1.0,0,0,35,0.0,156.0,0.0,24.4,,,,,2006
20060504061082,0.0,4,71,,7251262.7904550005,2,1.0,1.0,2.0,0,315,2,1.0,165.0,0.0,23.0,,,5,,2006
20060504061085,0.0,3,74,,4280520.659232,0,1.0,1.0,1.0,0,0,30,0.0,181.0,0.0,23.2,,,,,2006
20060504061089,0.0,3,57,1.0,3084202.905668,0,2.0,1.0,1.0,0,0,89,0.0,105.0,0.0,22.7,,,,,2006
20060504061097,0.0,4,71,,5159535.208157,0,1.0,1.0,1.0,30,15,5,1.0,225.0,1.0,31.4,,,"4,4",,2006
20060504061098,0.0,4,64,,1096150.365647,0,1.0,1.0,1.0,0,0,150,0.0,200.0,0.0,34.3,,,,,2006
20060504061101,0.0,3,76,,2026122.868134,0,1.0,1.0,1.0,0,0,25,0.0,225.0,0.0,27.4,,,,,2006
20060504061102,0.0,4,69,,4182377.494305,2,1.0,3.0,3.0,35,72,45,1.0,135.0,1.0,19.9,,,"7,12,20",1.0,2006
20060504061104,0.0,5,76,,2007607.9194330003,0,1.0,1.0,1.0,95,0,15,0.0,170.0,1.0,20.7,,,7,,2006
20060504061105,0.0,2,68,2.0,4736555.712125,0,2.0,3.0,3.0,0,0,35,0.0,148.0,0.0,22.5,,,,,2006
20060504061106,1.0,4,71,2.0,9325759.985960001,0,2.0,1.0,1.0,0,0,154,0.0,225.0,0.0,31.4,,,,,2006
20060504061107,0.0,4,66,,6171845.050722,2,1.0,2.0,2.0,10,0,77,0.0,145.0,1.0,23.4,,,31,,2006
20060504061110,0.0,4,68,,13255801.177850999,0,1.0,3.0,3.0,30,1,80,1.0,175.0,1.0,26.6,,,"2,2",,2006
20060504061117,0.0,4,60,2.0,6753652.203886,2,2.0,1.0,1.0,0,0,90,0.0,105.0,0.0,20.5,,,,,2006
20060504061120,0.0,3,63,,25049727.733403,0,1.0,3.0,3.0,15,145,80,1.0,190.0,1.0,33.7,,,"3,4,5,7,9,10,17,32",,2006
20060504061131,0.0,3,61,,16415748.544768,0,1.0,1.0,1.0,2,0,100,0.0,125.0,1.0,23.6,,,8,,2006
20060504061133,0.0,3,61,,5888775.411244,0,1.0,1.0,1.0,0,0,80,0.0,140.0,0.0,26.4,,,,,2006
20060504061134,0.0,3,66,,26494573.014062,0,1.0,3.0,3.0,2,125,10,1.0,150.0,1.0,24.2,,,"4,5,10",,2006
20060504061138,0.0,4,65,,11127124.656068,0,1.0,1.0,1.0,30,30,65,1.0,160.0,1.0,26.6,,,"6,6",,2006
20060504061139,0.0,2,72,,4689208.550619001,0,1.0,1.0,1.0,15,20,55,1.0,210.0,1.0,28.5,,,"13,20,20",,2006
20060504061145,0.0,5,69,2.0,2053626.599473,0,2.0,1.0,1.0,0,0,40,0.0,168.0,0.0,24.8,,,,,2006
20060504061152,0.0,4,70,,15311638.025873998,0,1.0,1.0,1.0,0,0,80,0.0,143.0,0.0,20.5,,,,,2006
20060504061154,0.0,1,70,2.0,5256925.104943,0,2.0,1.0,3.0,0,0,30,0.0,170.0,0.0,24.4,,,,,2006
20060504061156,0.0,4,69,,5216810.741541999,0,1.0,3.0,3.0,140,0,20,1.0,160.0,1.0,23.6,,,6,,2006
20060504061162,0.0,3,69,,11402381.275828,0,1.0,1.0,1.0,10,0,75,0.0,132.0,1.0,19.5,,,6,,2006
20060504061167,0.0,4,65,,9823037.885256,0,1.0,3.0,1.0,5,160,50,1.0,160.0,1.0,26.6,,,"15,15,17",,2006
20060504061168,0.0,2,60,1.0,2546354.786365,0,2.0,1.0,1.0,10,30,20,1.0,125.0,1.0,24.4,,,"15,16",,2006
20060504061169,0.0,4,62,,4248922.798663,3,1.0,1.0,1.0,25,50,45,1.0,159.0,1.0,29.1,,,"4,5,9,9,19",1.0,2006
20060504061171,0.0,3,65,,13080788.38027,2,1.0,3.0,3.0,0,0,50,0.0,125.0,0.0,20.8,,,,,2006
20060504061172,0.0,4,67,,2607243.85099,3,1.0,1.0,1.0,10,30,15,1.0,170.0,1.0,26.6,,,"4,9",3.0,2006
20060504061174,0.0,1,72,,4282801.4754449995,0,1.0,1.0,1.0,0,0,10,0.0,200.0,0.0,27.1,,,,,2006
20060504061179,0.0,5,73,,6914579.580548,0,1.0,3.0,3.0,0,60,30,1.0,219.0,1.0,28.9,,,12,,2006
20060504061181,1.0,4,77,2.0,2374771.0118509997,0,2.0,3.0,3.0,0,0,125,0.0,135.0,0.0,16.0,,,,,2006
20060504061182,0.0,5,60,,2413313.824945,3,,1.0,1.0,10,0,60,0.0,138.0,1.0,26.9,,,3,4.0,2006
20060504061185,0.0,2,62,,2302408.0617259997,0,1.0,1.0,1.0,40,565,30,1.0,215.0,1.0,39.3,,,"5,5,7,15,15,17",,2006
20060504061186,0.0,3,67,,6627819.9744730005,2,1.0,1.0,2.0,10,1,30,1.0,170.0,1.0,26.6,,,"4,19,31",,2006
20060504061190,0.0,3,73,,1721112.0810729999,2,1.0,3.0,3.0,0,0,50,0.0,230.0,0.0,30.3,,,,,2006
20060504061194,0.0,3,65,,5548377.7290199995,0,1.0,1.0,1.0,0,0,15,0.0,145.0,0.0,24.1,,,,,2006
20060504061197,0.0,5,61,2.0,5275871.874377999,0,2.0,1.0,1.0,0,0,138,0.0,155.0,0.0,29.3,,,,,2006
20060504061198,0.0,3,60,,15398584.951660998,0,1.0,1.0,1.0,0,0,65,0.0,190.0,0.0,37.1,,,,,2006
20060504061200,0.0,5,69,,5237981.208226,2,1.0,1.0,1.0,5,4,45,1.0,157.0,1.0,23.2,,,"6,22,22",1.0,2006
20060504061201,0.0,4,63,,5195706.489787,1,1.0,1.0,1.0,0,0,30,0.0,148.0,0.0,26.2,,,,,2006
20060504061203,0.0,4,72,,5021505.8479470005,2,1.0,3.0,3.0,35,147,20,1.0,167.0,1.0,22.6,,,"12,12,17,26,26",2.0,2006
20060504061204,0.0,5,69,,8250624.600847,0,1.0,1.0,1.0,30,0,220,0.0,165.0,1.0,24.4,,,10,,2006
20060504061209,0.0,4,76,,4641263.583682,0,1.0,1.0,1.0,0,0,75,0.0,199.0,0.0,24.2,,,,,2006
20060504061210,0.0,4,75,,14533570.470851999,0,1.0,3.0,3.0,0,0,60,0.0,310.0,0.0,38.7,,,,,2006
20060504061211,0.0,4,67,,4399994.982352,0,1.0,2.0,2.0,0,80,50,1.0,,0.0,,,,33,,2006
20060504061212,0.0,3,69,,1902763.4848669998,0,1.0,1.0,1.0,0,0,210,0.0,184.0,0.0,27.2,,,,,2006
20060504061217,0.0,3,60,,1840298.5072360002,0,1.0,1.0,1.0,0,0,225,0.0,200.0,0.0,39.1,,,,,2006
20060504061219,0.0,2,63,,3431596.376279,1,1.0,1.0,1.0,155,0,40,0.0,270.0,1.0,47.8,,,5,,2006
20060504061220,0.0,5,65,,5457753.136283,3,1.0,1.0,1.0,0,0,30,0.0,130.0,0.0,21.6,,,,,2006
20060504061223,0.0,2,61,2.0,3288333.664307,3,2.0,1.0,1.0,300,465,15,1.0,118.0,1.0,22.3,,,"1,2,5,5,10,16,18",6.0,2006
20060504061225,0.0,4,77,,4963347.523725,2,1.0,3.0,3.0,0,0,95,0.0,270.0,0.0,32.0,,,,,2006
20060504061226,0.0,5,72,,6340660.820528,0,1.0,3.0,3.0,0,0,20,0.0,175.0,0.0,23.7,,,,,2006
20060504061227,0.0,2,-2,,6744186.390212,2,1.0,3.0,3.0,0,0,45,0.0,140.0,0.0,,,,,,2006
20060504061229,0.0,4,73,,5526496.116659,1,1.0,3.0,3.0,0,0,45,0.0,170.0,0.0,22.4,,,,,2006
20060504061231,0.0,1,68,,4768186.957397,0,1.0,3.0,3.0,5,0,90,0.0,170.0,1.0,25.8,,,5,,2006
20060504061233,0.0,2,62,,17567287.94667,0,1.0,2.0,1.0,0,0,65,0.0,198.0,0.0,36.2,,,,,2006
20060504061238,0.0,3,68,2.0,1913778.7165299999,0,2.0,1.0,1.0,0,0,60,0.0,154.0,0.0,23.4,,,,,2006
20060504061240,0.0,3,71,,11275981.713038001,1,1.0,3.0,3.0,10,2,70,1.0,210.0,1.0,29.3,,,"9,13",1.0,2006
20060504061242,0.0,1,65,2.0,2657990.5077009997,1,2.0,1.0,1.0,0,0,30,0.0,135.0,0.0,22.5,,,,,2006
20060504061246,1.0,3,62,2.0,2735822.897016,0,2.0,1.0,3.0,0,0,50,0.0,134.0,0.0,24.5,,,,,2006
20060504061249,0.0,3,62,,9356028.43231,0,1.0,1.0,1.0,0,0,5,0.0,200.0,0.0,36.6,,,,,2006
20060504061250,0.0,2,62,,12755303.147353,0,1.0,1.0,1.0,0,0,95,0.0,170.0,0.0,31.1,,,,,2006
20060504061254,0.0,4,68,,4306972.431315,0,1.0,3.0,1.0,0,240,180,1.0,170.0,0.0,25.8,,,7,,2006
20060504061257,1.0,1,62,2.0,5123627.131081,0,2.0,1.0,1.0,0,0,170,0.0,160.0,0.0,29.3,,,,,2006
20060504061258,0.0,3,65,,1830386.8431610002,2,1.0,2.0,2.0,20,85,60,1.0,155.0,1.0,25.8,,,"4,4,13",4.0,2006
20060504061259,0.0,1,68,1.0,4148567.018049,0,2.0,1.0,1.0,0,0,45,0.0,150.0,0.0,22.8,,,,,2006
20060504061262,0.0,5,68,,3168169.8416259997,2,1.0,3.0,2.0,10,0,25,0.0,162.0,1.0,24.6,,,26,1.0,2006
20060504061263,0.0,5,76,,1869822.346709,2,1.0,3.0,3.0,2,0,60,0.0,230.0,1.0,28.0,,,19,,2006
20060504061266,0.0,4,70,,5886201.902023001,2,1.0,1.0,2.0,48,65,75,1.0,163.0,1.0,23.4,,,"5,8,8,19",2.0,2006
20060504061267,0.0,3,64,,3564635.8530769995,2,1.0,1.0,1.0,5,0,71,0.0,160.0,1.0,27.5,,,8,4.0,2006
20060504061269,1.0,3,60,1.0,2829920.840159,1,2.0,1.0,1.0,25,30,0,1.0,130.0,1.0,25.4,,,"2,2,7,7",,2006
20060504061274,0.0,3,74,,3986904.5923379995,2,1.0,3.0,3.0,2,0,195,0.0,225.0,1.0,28.9,,,6,2.0,2006
20060504061275,0.0,3,71,,2033262.844444,2,1.0,3.0,3.0,5,10,50,1.0,165.0,1.0,23.0,,,"28,28",2.0,2006
20060504061277,0.0,4,72,,2014682.6498009998,2,1.0,3.0,3.0,0,0,30,0.0,230.0,0.0,31.2,,,,,2006
20060504061282,0.0,3,68,,6379013.660018,0,1.0,3.0,3.0,0,0,150,0.0,167.0,0.0,25.4,,,,,2006
20060504061283,0.0,3,70,,6863208.607037,0,1.0,3.0,1.0,0,0,65,0.0,201.0,0.0,28.8,,,,,2006
20060504061285,0.0,5,72,,6390041.368931,0,1.0,3.0,3.0,5,0,85,0.0,220.0,1.0,29.8,,,14,,2006
20060504061291,0.0,3,71,,13209306.674739,0,1.0,3.0,3.0,5,0,65,0.0,225.0,1.0,31.4,,,4,,2006
20060504061293,0.0,5,70,,6024345.717235,0,1.0,1.0,1.0,0,0,60,0.0,165.0,0.0,23.7,,,,,2006
20060504061294,0.0,5,65,2.0,12100739.017849,1,2.0,1.0,1.0,0,0,110,0.0,145.0,0.0,24.1,,,,,2006
20060504061295,0.0,5,69,,12591340.38407,0,1.0,2.0,2.0,10,15,75,1.0,167.0,1.0,24.7,,,"7,9",,2006
20060504061296,0.0,2,68,,1621728.99977,0,1.0,1.0,1.0,0,0,105,0.0,125.0,0.0,19.0,,,,,2006
20060504061301,0.0,4,66,,4811822.39661,1,1.0,2.0,2.0,10,0,120,0.0,145.0,1.0,23.4,,,14,1.0,2006
20060504061308,0.0,5,66,,3784928.776214,2,1.0,2.0,2.0,55,10,15,1.0,125.0,1.0,20.2,,,"11,21,28,28",,2006
20060504061313,0.0,4,68,,6466830.403489,2,1.0,1.0,1.0,22,30,30,1.0,115.0,1.0,17.5,,,"2,2,12,18",2.0,2006
20060504061322,0.0,2,59,1.0,16452094.101326998,0,1.0,3.0,3.0,15,34,70,1.0,125.0,1.0,25.2,,,"11,14,14,15",,2006
20060504061324,0.0,2,67,,5472411.591379,0,1.0,1.0,1.0,10,10,75,1.0,188.0,1.0,29.4,,,"18,18",,2006
20060504061335,0.0,4,74,,8150753.471707,2,1.0,3.0,3.0,0,0,20,0.0,180.0,0.0,23.1,,,,,2006
20060504061337,0.0,2,68,,8000806.7592279995,3,1.0,1.0,3.0,0,0,30,0.0,180.0,0.0,27.4,,,,,2006
20060504061338,0.0,4,67,,879371.050958,1,1.0,1.0,1.0,0,0,70,0.0,215.0,0.0,33.7,,,,,2006
20060504061346,1.0,3,75,2.0,7144352.667785001,0,2.0,1.0,1.0,0,0,113,0.0,215.0,0.0,26.9,,,,,2006
20060504061348,0.0,3,64,1.0,1153417.857612,0,2.0,1.0,1.0,285,10,150,1.0,180.0,1.0,30.9,,,"12,12",,2006
20060504061350,0.0,3,67,,4500375.6616980005,2,1.0,1.0,1.0,20,0,65,0.0,170.0,1.0,26.6,,,"12,21",3.0,2006
20060504061353,0.0,3,60,,16926182.092657,0,1.0,2.0,2.0,0,0,140,0.0,220.0,0.0,43.0,,,,,2006
20060504061354,0.0,5,72,,7775393.511027001,1,1.0,3.0,3.0,0,0,90,0.0,190.0,0.0,25.8,,,,,2006
20060504061357,0.0,3,64,1.0,1991143.997692,1,2.0,3.0,3.0,0,0,75,0.0,135.0,0.0,23.2,,,,,2006
20060504061359,0.0,4,64,,8698458.854974,0,1.0,1.0,1.0,30,60,60,1.0,180.0,1.0,30.9,,,"5,12",,2006
20060504061361,1.0,5,67,2.0,3261650.1417650003,3,2.0,1.0,1.0,5,0,15,0.0,215.0,1.0,33.7,,,8,,2006
20060504061364,0.0,5,67,,4537859.247179,3,1.0,3.0,1.0,15,0,30,0.0,150.0,1.0,23.5,,,9,2.0,2006
20060504061365,0.0,3,64,2.0,2686418.704611,0,2.0,1.0,1.0,180,60,180,1.0,155.0,1.0,26.6,,,"13,18,20",,2006
20060504061372,0.0,5,64,,3449934.238683,0,1.0,1.0,1.0,45,10,45,1.0,170.0,1.0,29.2,,,"11,16",,2006
20060504061373,1.0,3,71,,4892806.703054,3,,3.0,3.0,1,210,5,1.0,202.0,1.0,28.2,,,"8,8",5.0,2006
20060504061374,0.0,5,63,1.0,9418469.064712,3,2.0,1.0,1.0,90,240,75,1.0,118.0,1.0,20.9,,,"15,18,18",3.0,2006
20060504061375,0.0,3,67,,8175332.5629279995,2,1.0,1.0,1.0,5,0,65,0.0,200.0,1.0,31.3,,,27,1.0,2006
20060504061380,0.0,1,65,1.0,2794431.506853,0,2.0,1.0,1.0,0,0,120,0.0,100.0,0.0,16.6,,,,,2006
20060504061381,0.0,3,65,,5724338.757483999,0,1.0,1.0,1.0,0,0,40,0.0,215.0,0.0,35.8,,,,,2006
20060504061383,0.0,2,74,,5255657.65052,0,1.0,1.0,1.0,60,40,70,1.0,188.0,1.0,24.1,,,"4,30,31,32",,2006
20060504061385,0.0,3,71,2.0,5375043.847147,0,2.0,3.0,1.0,20,20,30,1.0,165.0,1.0,23.0,,,"10,15",,2006
20060504061388,0.0,5,62,1.0,9242729.631125,4,2.0,1.0,1.0,15,0,0,0.0,130.0,1.0,23.8,,,29,4.0,2006
20060504061389,0.0,3,73,,2103760.226093,0,1.0,1.0,1.0,0,0,60,0.0,195.0,0.0,25.7,,,,,2006
20060504061395,0.0,4,67,2.0,1727622.7804599998,0,2.0,1.0,1.0,0,0,45,0.0,185.0,0.0,29.0,,,,,2006
20060504061396,0.0,4,67,,7899923.742594999,0,1.0,1.0,1.0,20,40,90,1.0,140.0,1.0,21.9,,,"5,5",,2006
20060504061397,0.0,5,72,,2942623.969231,0,1.0,2.0,1.0,0,0,55,0.0,160.0,0.0,21.7,,,,,2006
20060504061398,0.0,4,68,,6213502.334974,1,1.0,1.0,2.0,0,60,40,1.0,132.0,0.0,20.1,,,2,1.0,2006
20060504061400,0.0,4,63,,1672079.557543,1,1.0,1.0,1.0,20,0,51,0.0,,1.0,,,,20,,2006
20060504061402,0.0,4,60,,10478042.919182,0,1.0,1.0,1.0,10,0,188,0.0,,1.0,,,,16,,2006
20060504061403,1.0,1,60,2.0,5296005.947886,0,2.0,1.0,1.0,0,0,135,0.0,,0.0,,,,,,2006
20060504061404,0.0,5,62,,1781215.8594880002,1,1.0,3.0,1.0,0,0,90,0.0,127.0,0.0,23.2,,,,,2006
20060504061405,0.0,5,66,1.0,15848095.209172,0,2.0,2.0,2.0,60,0,15,0.0,120.0,1.0,19.4,,,13,,2006
20060504061407,0.0,3,75,1.0,2272790.96809,2,2.0,1.0,1.0,1,0,699,0.0,200.0,1.0,25.0,,,4,4.0,2006
20060504061412,0.0,5,67,,5735160.947187,2,1.0,1.0,1.0,20,60,137,1.0,130.0,1.0,20.4,,,"2,4",2.0,2006
20060504061415,0.0,1,62,1.0,8431430.464139,2,2.0,1.0,1.0,1,19,22,1.0,120.0,1.0,21.9,,,"7,8,9",2.0,2006
20060504061418,0.0,4,66,,6441665.362424,0,1.0,1.0,1.0,0,0,105,0.0,197.0,0.0,31.8,,,,,2006
20060504061419,0.0,1,65,1.0,7377896.181246,0,2.0,3.0,3.0,0,0,120,0.0,150.0,0.0,25.0,,,,,2006
20060504061426,0.0,5,65,2.0,3077931.6136040003,0,2.0,1.0,1.0,14,0,20,0.0,150.0,1.0,25.0,,,"6,12",,2006
20060504061432,0.0,3,65,,5055550.667294,0,1.0,3.0,3.0,0,0,50,0.0,150.0,0.0,25.0,,,,,2006
20060504061433,0.0,1,67,2.0,16345595.148273999,0,2.0,3.0,3.0,60,0,60,0.0,175.0,1.0,27.4,,,9,,2006
20060504061434,0.0,3,63,2.0,7236005.234859,0,2.0,3.0,3.0,30,0,75,0.0,165.0,1.0,29.2,,,13,,2006
20060504061435,0.0,4,69,,8921649.997132001,0,,3.0,1.0,0,0,120,0.0,142.0,0.0,21.0,,,,,2006
20060504061437,0.0,5,66,,4990385.142539,0,1.0,1.0,1.0,0,0,240,0.0,145.0,0.0,23.4,,,,,2006
20060504061439,1.0,2,69,2.0,6225312.085772,1,2.0,2.0,3.0,0,0,105,0.0,230.0,0.0,34.0,,,,,2006
20060504061441,0.0,5,62,,3805485.766475,2,1.0,1.0,1.0,11,0,30,0.0,112.0,1.0,20.5,,,"7,12,30",2.0,2006
20060504061442,1.0,3,74,2.0,1149932.544961,1,2.0,1.0,1.0,210,190,0,1.0,200.0,1.0,25.7,,,"3,3,11,12,17,21",,2006
20060504061446,0.0,1,72,2.0,3453139.208282,1,2.0,3.0,3.0,-2,0,35,0.0,226.0,,30.6,,,,,2006
20060504061447,0.0,1,62,,13956754.021828,0,,1.0,1.0,0,0,135,0.0,115.0,0.0,21.0,,,,,2006
20060504061448,0.0,5,67,,2200434.940016,0,1.0,1.0,1.0,0,0,75,0.0,185.0,0.0,29.0,,,,,2006
20060504061453,0.0,3,63,2.0,3784281.550092,0,2.0,1.0,1.0,0,0,40,0.0,173.0,0.0,30.6,,,,,2006
20060504061454,0.0,3,62,,6856305.028759,0,,1.0,1.0,0,0,30,0.0,,0.0,,,,,,2006
20060504061456,0.0,2,70,,19349214.653239,0,1.0,1.0,1.0,5,45,60,1.0,200.0,1.0,28.7,,,"2,3,4",,2006
20060504061458,1.0,1,72,2.0,7114527.914752,2,2.0,3.0,2.0,0,0,30,0.0,220.0,0.0,29.8,,,,,2006
20060504061461,0.0,4,65,1.0,5704854.736249,2,1.0,3.0,3.0,15,0,65,0.0,137.0,1.0,22.8,,,"2,11",2.0,2006
20060504061467,0.0,5,71,,4787239.756549,1,1.0,3.0,2.0,20,220,15,1.0,200.0,1.0,27.9,,,"14,14",2.0,2006
20060504061473,0.0,4,66,,2695115.136237,2,1.0,3.0,3.0,5,1,60,1.0,123.0,1.0,19.9,,,"7,9",4.0,2006
20060504061475,0.0,4,69,,4840742.814236,0,1.0,1.0,1.0,3,310,70,1.0,175.0,1.0,25.8,,,"5,5",,2006
20060504061479,0.0,3,72,,4668375.974493,0,1.0,1.0,1.0,0,0,50,0.0,280.0,0.0,38.0,,,,,2006
20060504061480,0.0,1,61,2.0,3288323.15491,3,2.0,2.0,1.0,30,0,45,0.0,104.0,1.0,19.6,,,7,,2006
20060504061482,0.0,5,64,1.0,2504941.0338560003,0,,1.0,1.0,0,0,15,0.0,170.0,0.0,29.2,,,,,2006
20060504061487,0.0,4,67,,3904327.933657,2,1.0,2.0,1.0,5,0,65,0.0,158.0,1.0,24.7,,,19,1.0,2006
20060504061492,0.0,4,68,,7691760.488325,0,1.0,3.0,1.0,0,0,35,0.0,180.0,0.0,27.4,,,,,2006
20060504061493,0.0,1,67,2.0,4793239.191749,0,2.0,3.0,3.0,180,300,180,1.0,195.0,1.0,30.5,,,"3,5,8,8",,2006
20060504061495,0.0,5,73,1.0,13563458.785889,1,2.0,3.0,3.0,10,0,120,0.0,160.0,1.0,21.1,,,9,2.0,2006
20060504061500,0.0,4,64,,1585124.34473,0,1.0,1.0,1.0,0,0,120,0.0,130.0,0.0,22.3,,,,,2006
20060504061504,0.0,4,60,,5842237.53914,0,1.0,1.0,1.0,15,60,60,1.0,145.0,1.0,28.3,,,"2,11",,2006
20060504061508,0.0,3,62,1.0,4493125.927361,3,2.0,1.0,2.0,0,0,35,0.0,121.0,0.0,22.1,,,,,2006
20060504061510,0.0,3,65,,9098446.092616001,3,1.0,1.0,1.0,18,0,30,0.0,220.0,1.0,36.6,,,"2,14,16",2.0,2006
20060504061512,0.0,4,65,,3434563.361422,2,1.0,3.0,3.0,40,0,60,0.0,105.0,1.0,17.5,,,"2,4",,2006
20060504061513,0.0,4,64,1.0,5091801.288784999,0,2.0,1.0,1.0,0,0,95,0.0,170.0,0.0,29.2,,,,,2006
20060504061516,0.0,2,63,,6171111.853294,1,1.0,1.0,1.0,0,0,190,0.0,133.0,0.0,23.6,,,,,2006
20060504061521,0.0,3,64,,7456560.210260001,0,1.0,1.0,1.0,3,0,23,0.0,140.0,1.0,24.0,,,10,,2006
20060504061527,0.0,3,61,,2258968.903245,0,1.0,1.0,1.0,0,0,50,0.0,116.0,0.0,21.9,,,,,2006
20060504061530,,9,-3,,15457064.425262,0,,,,-3,-3,28,,,,,,,,,2006
20060504061532,0.0,3,62,,2464075.808427,3,1.0,1.0,1.0,20,20,60,1.0,145.0,1.0,26.5,,,"7,7,17,17",,2006
20060504061533,0.0,3,62,,8838801.704339,0,1.0,1.0,1.0,0,0,190,0.0,116.0,0.0,21.2,,,,,2006
20060504061539,0.0,4,62,,2750733.6892790003,2,1.0,1.0,1.0,140,140,30,1.0,115.0,1.0,21.0,,,"18,18,25,25",,2006
20060504061554,0.0,3,74,,8383931.003253,2,1.0,3.0,3.0,11,0,105,0.0,256.0,1.0,32.9,,,"6,18",,2006
20060504061566,0.0,8,66,,7117645.914061,4,1.0,1.0,1.0,0,0,20,0.0,135.0,0.0,21.8,,,,,2006
20060504061571,0.0,3,66,2.0,1314289.273875,0,2.0,1.0,1.0,0,0,66,0.0,140.0,0.0,22.6,,,,,2006
20060504061575,0.0,4,71,,5088430.83549,2,1.0,3.0,3.0,395,270,100,1.0,200.0,1.0,27.9,,,"2,6,8,18",2.0,2006
20060504061576,0.0,4,70,,3404013.2800849997,0,1.0,2.0,3.0,45,15,30,1.0,172.0,1.0,24.7,,,"2,2,8",,2006
20060504061577,0.0,5,60,,11387297.752147,1,1.0,2.0,3.0,0,0,60,0.0,151.0,0.0,29.5,,,,,2006
20060504061585,0.0,5,67,,10042287.812104,0,1.0,3.0,2.0,18,15,20,1.0,157.0,1.0,24.6,,,"4,6,14",,2006
20060504061586,0.0,4,64,2.0,3799014.7298629996,2,2.0,3.0,3.0,15,30,105,1.0,163.0,1.0,28.0,,,"6,10",,2006
20060504061589,0.0,3,62,1.0,6019149.755722,1,2.0,1.0,1.0,1,0,90,0.0,179.0,1.0,32.7,,,16,1.0,2006
20060504061598,1.0,2,66,2.0,2013609.598119,0,2.0,1.0,1.0,0,0,130,0.0,210.0,0.0,33.9,,,,,2006
20060504061599,0.0,5,62,1.0,3663525.226872,0,2.0,1.0,1.0,0,0,20,0.0,185.0,0.0,33.8,,,,,2006
20060504061605,0.0,2,64,,5118377.314844999,0,1.0,1.0,1.0,60,0,60,1.0,200.0,1.0,34.3,,,8,,2006
20060504061608,0.0,3,62,,12658214.619176,0,1.0,1.0,1.0,15,20,60,1.0,240.0,1.0,43.9,,,"9,11",,2006
20060504061611,0.0,1,67,,5029817.930347,1,1.0,1.0,3.0,0,0,20,0.0,164.0,0.0,25.7,,,,,2006
20060504061613,0.0,3,63,,12578477.731928,0,1.0,2.0,1.0,2,20,40,1.0,,1.0,,,,"2,4",,2006
20060504061615,0.0,4,60,,4516595.066035,1,1.0,3.0,3.0,40,40,30,1.0,125.0,1.0,24.4,,,"5,5",1.0,2006
20060504061618,0.0,3,71,,15099344.83078,0,1.0,3.0,3.0,0,0,55,0.0,180.0,0.0,25.1,,,,,2006
20060504061622,0.0,4,66,1.0,19154035.657137,2,2.0,3.0,3.0,0,0,70,0.0,135.0,0.0,21.8,,,,,2006
20060504061632,0.0,4,63,,7452351.854614,1,1.0,3.0,3.0,20,25,50,1.0,135.0,1.0,23.9,,,"6,32,36",1.0,2006
20060504061634,0.0,5,73,,8064331.245288,1,1.0,2.0,3.0,0,0,80,0.0,185.0,0.0,24.4,,,,,2006
20060504061637,0.0,4,74,,13866863.684018,1,1.0,2.0,2.0,4,10,75,1.0,195.0,1.0,25.0,,,"3,5,23,27",,2006
20060504061645,0.0,5,69,,6211817.964443,0,1.0,1.0,1.0,5,0,85,0.0,140.0,1.0,20.7,,,12,,2006
20060504061665,0.0,4,65,,9027000.792857,3,,1.0,1.0,0,0,80,0.0,175.0,0.0,29.1,,,,,2006
20060504061666,1.0,1,72,2.0,1394211.374058,2,2.0,1.0,1.0,0,0,20,0.0,145.0,0.0,19.7,,,,,2006
20060504061668,0.0,3,69,,3073598.175216,0,1.0,3.0,3.0,0,0,55,0.0,198.0,0.0,29.2,,,,,2006
20060504061670,0.0,3,61,1.0,7465430.2226,4,2.0,2.0,2.0,0,0,30,0.0,157.0,0.0,29.7,,,,,2006
20060504061674,0.0,3,62,,2216956.2442630003,0,1.0,1.0,1.0,0,0,135,0.0,140.0,0.0,25.6,,,,,2006
20060504061675,0.0,4,67,1.0,3315609.143515,0,2.0,1.0,1.0,0,0,180,0.0,180.0,0.0,28.2,,,,,2006
20060504061676,0.0,5,73,1.0,7234471.896544,1,1.0,3.0,3.0,10,0,25,1.0,210.0,1.0,27.7,,,16,,2006
20060504061677,0.0,4,70,,7045013.668482001,0,1.0,2.0,1.0,0,120,300,1.0,225.0,0.0,32.3,,,3,,2006
20060504061678,1.0,2,61,,1800971.784565,1,1.0,3.0,3.0,15,0,165,0.0,110.0,1.0,20.8,,,9,2.0,2006
20060504061682,0.0,5,68,,2219066.898649,1,1.0,1.0,1.0,0,0,105,0.0,160.0,0.0,24.3,,,,,2006
20060504061684,0.0,3,67,,26862208.295738,0,1.0,3.0,3.0,10,0,40,0.0,310.0,1.0,48.5,,,4,,2006
20060504061685,0.0,4,70,,7903593.671432001,0,1.0,1.0,1.0,0,0,80,0.0,185.0,0.0,26.5,,,,,2006
